Time [s],Temperature [C],DutyCycle [%],Setpoint [C]
435.569007874,39.6,100.0,67.0
437.586303949,39.7,100.0,67.0
439.603696108,39.9,100.0,67.0
441.621577978,40.0,100.0,67.0
443.637407064,40.3,100.0,67.0
445.652878046,40.5,100.0,67.0
447.670747042,40.6,100.0,67.0
449.686425924,40.7,100.0,67.0
451.701760054,40.8,100.0,67.0
453.716598034,40.9,100.0,67.0
455.732002974,40.9,100.0,67.0
457.747767925,41.0,100.0,67.0
459.766202927,41.1,100.0,67.0
461.781838894,41.1,100.0,67.0
463.796791077,41.1,100.0,67.0
465.812602997,41.1,100.0,67.0
467.830172062,41.2,100.0,67.0
469.846033096,41.2,100.0,67.0
471.861572981,41.3,100.0,67.0
473.879703999,41.4,100.0,67.0
475.895803928,41.4,100.0,67.0
477.91266799,41.5,100.0,67.0
479.929786921,41.5,100.0,67.0
481.945446014,41.7,100.0,67.0
483.963562012,41.8,100.0,67.0
485.979425907,41.8,100.0,67.0
487.994441986,41.8,100.0,67.0
490.00917387,41.8,100.0,67.0
492.024404049,41.8,100.0,67.0
494.040870905,41.9,100.0,67.0
496.059312105,41.9,100.0,67.0
498.077213049,41.9,100.0,67.0
500.093152046,42.0,100.0,67.0
502.108217955,42.0,100.0,67.0
504.123240948,42.1,100.0,67.0
506.138366938,42.1,100.0,67.0
508.1574471,42.2,100.0,67.0
510.174969912,42.3,100.0,67.0
512.192323923,42.3,100.0,67.0
514.206999063,42.4,100.0,67.0
516.222132921,42.5,100.0,67.0
518.237396955,42.5,100.0,67.0
520.252876043,42.5,100.0,67.0
522.268306971,42.5,100.0,67.0
524.286047935,42.5,100.0,67.0
526.301789999,42.7,100.0,67.0
528.316318989,42.7,100.0,67.0
530.33344388,42.7,100.0,67.0
532.351886988,42.7,100.0,67.0
534.36739397,42.8,100.0,67.0
536.385729074,42.8,100.0,67.0
538.401712894,42.8,100.0,67.0
540.420134068,42.9,100.0,67.0
542.435765982,42.9,100.0,67.0
544.450387955,43.0,100.0,67.0
546.466258049,42.9,100.0,67.0
548.484608889,43.0,100.0,67.0
550.500226974,42.9,100.0,67.0
552.515055895,42.9,100.0,67.0
554.53037405,42.9,100.0,67.0
556.545968056,42.9,100.0,67.0
558.564157009,42.9,100.0,67.0
560.579931021,42.9,100.0,67.0
562.598162889,43.0,100.0,67.0
564.614183903,43.0,100.0,67.0
566.629760981,43.0,100.0,67.0
568.648108006,43.1,100.0,67.0
570.664141893,43.1,100.0,67.0
572.681488991,43.1,100.0,67.0
574.697479963,43.1,100.0,67.0
576.71252203,43.2,100.0,67.0
578.728647947,43.2,100.0,67.0
580.746293068,43.2,100.0,67.0
582.762871981,43.3,100.0,67.0
584.781307936,43.3,100.0,67.0
586.797295094,43.4,100.0,67.0
588.814868927,43.4,100.0,67.0
590.830451012,43.4,100.0,67.0
592.845988035,43.4,100.0,67.0
594.861217022,43.6,100.0,67.0
596.876087904,43.6,100.0,67.0
598.891405106,43.6,100.0,67.0
600.908072948,43.6,100.0,67.0
602.925163984,43.7,100.0,67.0
604.941459894,43.8,100.0,67.0
606.95996809,43.9,100.0,67.0
608.97584796,44.0,100.0,67.0
610.993316889,44.1,100.0,67.0
613.008994102,44.3,100.0,67.0
615.02512908,44.4,100.0,67.0
617.043673992,44.5,100.0,67.0
619.059650898,44.5,100.0,67.0
621.078126907,44.5,100.0,67.0
623.093498945,44.6,100.0,67.0
625.109010935,44.6,100.0,67.0
627.126363039,44.7,100.0,67.0
629.142119884,44.7,100.0,67.0
631.157892942,44.8,100.0,67.0
633.173721075,45.0,100.0,67.0
635.192352057,45.2,100.0,67.0
637.207815886,45.3,100.0,67.0
639.22607398,45.3,100.0,67.0
641.241663933,45.4,100.0,67.0
643.256753922,45.4,100.0,67.0
645.271998882,45.5,100.0,67.0
647.287538052,45.5,100.0,67.0
649.305708885,45.5,100.0,67.0
651.321465969,45.4,100.0,67.0
653.337334871,45.3,100.0,67.0
655.355257034,45.2,100.0,67.0
657.370805025,45.3,100.0,67.0
659.386494875,45.4,100.0,67.0
661.405381918,45.5,100.0,67.0
663.4228971,45.7,100.0,67.0
665.438777924,45.8,100.0,67.0
667.453931093,45.9,100.0,67.0
669.470470905,46.0,100.0,67.0
671.488399982,46.1,100.0,67.0
673.504230022,46.3,100.0,67.0
675.51905489,46.4,100.0,67.0
677.534023046,46.5,100.0,67.0
679.549144983,46.6,100.0,67.0
681.564542055,46.8,100.0,67.0
683.579977989,46.9,100.0,67.0
685.597780943,46.9,100.0,67.0
687.613939047,46.9,100.0,67.0
689.629669905,47.0,100.0,67.0
691.648262978,47.0,100.0,67.0
693.663721085,47.0,100.0,67.0
695.682064056,47.1,100.0,67.0
697.698056936,47.1,100.0,67.0
699.715377092,47.1,100.0,67.0
701.731390953,47.2,100.0,67.0
703.746803999,47.2,100.0,67.0
705.76276207,47.2,100.0,67.0
707.781009912,47.2,100.0,67.0
709.79657197,47.2,100.0,67.0
711.812238932,47.2,100.0,67.0
713.829853058,47.2,100.0,67.0
715.845850945,47.4,100.0,67.0
717.860857964,47.4,100.0,67.0
719.875613928,47.4,100.0,67.0
721.891330957,47.5,100.0,67.0
723.907480955,47.5,100.0,67.0
725.925263882,47.5,100.0,67.0
727.941464901,47.5,100.0,67.0
729.959500074,47.5,100.0,67.0
731.975351095,47.5,100.0,67.0
733.99098587,47.5,100.0,67.0
736.008820057,47.5,100.0,67.0
738.024157047,47.5,100.0,67.0
740.038829088,47.5,100.0,67.0
742.05557394,47.5,100.0,67.0
744.07378602,47.6,100.0,67.0
746.089375973,47.6,100.0,67.0
748.104682922,47.6,100.0,67.0
750.122776031,47.7,100.0,67.0
752.138567924,47.6,100.0,67.0
754.15345788,47.6,100.0,67.0
756.169172049,47.7,100.0,67.0
758.183273077,47.9,100.0,67.0
760.199632883,48.0,100.0,67.0
762.218007088,48.2,100.0,67.0
764.233936071,48.4,100.0,67.0
766.252577066,48.5,100.0,67.0
768.267395973,48.6,100.0,67.0
770.282785892,48.6,100.0,67.0
772.298033953,48.8,100.0,67.0
774.312637091,48.8,100.0,67.0
776.327565908,48.9,100.0,67.0
778.34258008,48.9,100.0,67.0
780.359461069,49.0,100.0,67.0
782.377686024,49.0,100.0,67.0
784.393110037,49.0,100.0,67.0
786.411339045,48.9,100.0,67.0
788.426798105,48.8,100.0,67.0
790.442213058,48.8,100.0,67.0
792.457285881,48.9,100.0,67.0
794.472699881,49.0,100.0,67.0
796.487001896,49.1,100.0,67.0
798.503246069,49.3,100.0,67.0
800.522464991,49.3,100.0,67.0
802.540744066,49.4,100.0,67.0
804.556566954,49.4,100.0,67.0
806.574361086,49.5,100.0,67.0
808.590404987,49.5,100.0,67.0
810.605751991,49.4,100.0,67.0
812.620512009,49.4,100.0,67.0
814.636415958,49.4,100.0,67.0
816.654813051,49.4,100.0,67.0
818.67058897,49.4,100.0,67.0
820.688868999,49.4,100.0,67.0
822.704864025,49.3,100.0,67.0
824.719952106,49.3,100.0,67.0
826.738295078,49.3,100.0,67.0
828.753489017,49.3,100.0,67.0
830.76889205,49.3,100.0,67.0
832.784780979,49.3,100.0,67.0
834.803147078,49.3,100.0,67.0
836.818764925,49.3,100.0,67.0
838.833770037,49.3,100.0,67.0
840.848787069,49.3,100.0,67.0
842.86498189,49.3,100.0,67.0
844.882541895,49.3,100.0,67.0
846.897922993,49.3,100.0,67.0
848.912652016,49.3,100.0,67.0
850.927860022,49.4,100.0,67.0
852.943967104,49.5,100.0,67.0
854.962599039,49.5,100.0,67.0
856.978291988,49.7,100.0,67.0
858.996341944,49.8,100.0,67.0
861.013053894,49.8,100.0,67.0
863.030104876,49.9,100.0,67.0
865.045851946,50.1,100.0,67.0
867.061615944,50.2,100.0,67.0
869.07792592,50.3,100.0,67.0
871.095652103,50.5,100.0,67.0
873.111804008,50.6,100.0,67.0
875.129944086,50.7,100.0,67.0
877.145716906,51.0,100.0,67.0
879.160842896,51.1,100.0,67.0
881.176305056,51.3,100.0,67.0
883.193861961,51.3,100.0,67.0
885.210997105,51.4,100.0,67.0
887.228947878,51.4,100.0,67.0
889.245208025,51.4,100.0,67.0
891.263190031,51.3,100.0,67.0
893.278665066,51.3,100.0,67.0
895.294358969,51.3,100.0,67.0
897.311896086,51.3,100.0,67.0
899.327432871,51.3,100.0,67.0
901.34327507,51.3,100.0,67.0
903.359519958,51.4,100.0,67.0
905.377624989,51.4,100.0,67.0
907.393068075,51.4,100.0,67.0
909.410923958,51.5,100.0,67.0
911.426655054,51.5,100.0,67.0
913.442961931,51.5,100.0,67.0
915.460427046,51.5,100.0,67.0
917.475925922,51.5,100.0,67.0
919.491933107,51.5,100.0,67.0
921.510643005,51.5,100.0,67.0
923.526040077,51.5,100.0,67.0
925.541786909,51.5,100.0,67.0
927.559483051,51.7,100.0,67.0
929.575380087,51.7,100.0,67.0
931.590910912,51.7,100.0,67.0
933.608551025,51.7,100.0,67.0
935.633605003,51.8,100.0,67.0
937.652126074,51.8,100.0,67.0
939.667252064,52.0,100.0,67.0
941.681930065,52.0,100.0,67.0
943.697419882,52.1,100.0,67.0
945.713355064,52.1,100.0,67.0
947.732014894,52.2,100.0,67.0
949.746650934,52.2,100.0,67.0
951.763284922,52.4,100.0,67.0
953.781105995,52.5,100.0,67.0
955.797028065,52.5,100.0,67.0
957.814541101,52.7,100.0,67.0
959.830000877,52.7,100.0,67.0
961.84541893,52.7,100.0,67.0
963.860810041,52.8,100.0,67.0
965.876918077,52.8,100.0,67.0
967.894051075,52.9,100.0,67.0
969.911197901,52.9,100.0,67.0
971.92931509,52.9,100.0,67.0
973.94494009,52.9,100.0,67.0
975.963572025,52.9,100.0,67.0
977.979556084,52.9,100.0,67.0
979.99704504,52.9,100.0,67.0
982.012602091,52.9,100.0,67.0
984.027798891,53.1,100.0,67.0
986.044081926,53.1,100.0,67.0
988.062213898,53.2,100.0,67.0
990.078063965,53.2,100.0,67.0
992.093789101,53.4,100.0,67.0
994.112255096,53.4,100.0,67.0
996.127393961,53.5,100.0,67.0
998.143347025,53.5,100.0,67.0
1000.16104794,53.5,100.0,67.0
1002.17782187,53.5,100.0,67.0
1004.19569898,53.7,100.0,67.0
1006.2118299,53.7,100.0,67.0
1008.22936893,53.8,100.0,67.0
1010.24556208,53.9,100.0,67.0
1012.26062298,53.9,100.0,67.0
1014.275594,54.1,100.0,67.0
1016.2909441,54.1,100.0,67.0
1018.30915809,54.2,100.0,67.0
1020.32628107,54.2,100.0,67.0
1022.34439898,54.2,100.0,67.0
1024.36013603,54.2,100.0,67.0
1026.37797093,54.4,100.0,67.0
1028.39424109,54.4,100.0,67.0
1030.41188002,54.4,100.0,67.0
1032.42774296,54.4,100.0,67.0
1034.44332409,54.5,100.0,67.0
1036.4598,54.5,100.0,67.0
1038.47764802,54.5,100.0,67.0
1040.49347711,54.7,100.0,67.0
1042.51173902,54.7,100.0,67.0
1044.52714801,54.7,100.0,67.0
1046.54205108,54.7,100.0,67.0
1048.55693889,54.5,100.0,67.0
1050.5726099,54.5,100.0,67.0
1052.59021592,54.5,100.0,67.0
1054.60688806,54.5,100.0,67.0
1056.62231207,54.5,100.0,67.0
1058.64040089,54.7,100.0,67.0
1060.6563921,54.8,100.0,67.0
1062.67456698,54.8,100.0,67.0
