Time [s],Temperature [C],DutyCycle [%],Setpoint [C]
349.109777927,56.0,100.0,67.0
351.125338078,55.9,100.0,67.0
353.140511036,55.7,100.0,67.0
355.158722878,55.7,100.0,67.0
357.173995018,55.9,100.0,67.0
359.189025879,55.9,100.0,67.0
361.204170942,55.9,100.0,67.0
363.220175028,55.9,100.0,67.0
365.23538208,56.0,100.0,67.0
367.253839016,56.0,100.0,67.0
369.26969409,56.2,100.0,67.0
371.288103104,56.2,100.0,67.0
373.303591967,56.4,100.0,67.0
375.319165945,56.5,100.0,67.0
377.337311029,56.5,100.0,67.0
379.353847027,56.7,100.0,67.0
381.372380018,56.8,100.0,67.0
383.388210058,56.8,100.0,67.0
385.406627893,56.8,100.0,67.0
387.42236805,56.8,100.0,67.0
389.44025588,56.8,100.0,67.0
391.455801964,56.8,100.0,67.0
393.471158981,56.8,100.0,67.0
395.486474037,56.8,100.0,67.0
397.502243996,56.8,100.0,67.0
399.521311045,56.7,100.0,67.0
401.539746046,56.7,100.0,67.0
403.568264008,56.7,100.0,67.0
405.585568905,56.7,100.0,67.0
407.602462053,56.7,100.0,67.0
409.620290041,56.5,100.0,67.0
411.635637045,56.5,100.0,67.0
413.651787043,56.5,100.0,67.0
415.66941309,56.5,100.0,67.0
417.685070038,56.5,100.0,67.0
419.700306892,56.5,100.0,67.0
421.715368032,56.4,100.0,67.0
423.729912043,56.4,100.0,67.0
425.745968103,56.4,100.0,67.0
427.761499882,56.4,100.0,67.0
429.780063868,56.4,100.0,67.0
431.795800924,56.2,100.0,67.0
433.813935995,56.2,100.0,67.0
435.829290867,56.2,100.0,67.0
437.844913006,56.2,100.0,67.0
439.859945059,56.2,100.0,67.0
441.874191999,56.2,100.0,67.0
443.890275002,56.2,100.0,67.0
445.905626059,56.4,100.0,67.0
447.924294949,56.4,100.0,67.0
449.939884901,56.5,100.0,67.0
451.958507061,56.4,100.0,67.0
453.973912001,56.4,100.0,67.0
455.989058971,56.2,100.0,67.0
458.004474878,56.2,100.0,67.0
460.022296906,56.4,100.0,67.0
462.038749933,56.4,100.0,67.0
464.057352066,56.5,100.0,67.0
466.073091984,56.4,100.0,67.0
468.091684103,56.5,100.0,67.0
470.107313871,56.5,100.0,67.0
472.122066975,56.5,100.0,67.0
474.137238026,56.4,100.0,67.0
476.152286053,56.2,100.0,67.0
478.16741395,56.0,100.0,67.0
480.18313098,55.9,100.0,67.0
482.201410055,55.9,100.0,67.0
484.21748209,55.9,100.0,67.0
486.235555887,55.9,100.0,67.0
488.251319885,56.0,100.0,67.0
490.266546965,56.0,100.0,67.0
492.281946898,55.9,100.0,67.0
494.299840927,55.9,100.0,67.0
496.315603018,55.9,100.0,67.0
498.33139205,56.0,100.0,67.0
500.350054026,56.0,100.0,67.0
502.365792036,56.0,100.0,67.0
504.383874893,56.2,100.0,67.0
506.399637938,56.2,100.0,67.0
508.414802074,56.2,100.0,67.0
510.429372072,56.2,100.0,67.0
512.444774866,56.2,100.0,67.0
514.459632874,56.4,100.0,67.0
516.475913048,56.4,100.0,67.0
518.494036913,56.5,100.0,67.0
520.510514021,56.7,100.0,67.0
522.527935028,56.7,100.0,67.0
524.543561935,56.5,100.0,67.0
526.559500933,56.5,100.0,67.0
528.576819897,56.5,100.0,67.0
530.593307018,56.7,100.0,67.0
532.609239101,56.7,100.0,67.0
534.627258062,56.7,100.0,67.0
536.64267087,56.7,100.0,67.0
538.658396006,56.7,100.0,67.0
540.67699194,56.7,100.0,67.0
542.692383051,56.8,100.0,67.0
544.70739603,56.8,100.0,67.0
546.722615957,56.8,100.0,67.0
548.73744297,56.8,100.0,67.0
550.751861095,56.8,100.0,67.0
552.768092871,57.0,100.0,67.0
554.783677101,57.0,100.0,67.0
556.802607059,57.1,100.0,67.0
558.820837975,57.1,100.0,67.0
560.836323977,57.1,100.0,67.0
562.851993084,57.1,100.0,67.0
564.869925976,57.1,100.0,67.0
566.885161877,57.1,100.0,67.0
568.902064085,57.1,100.0,67.0
570.920531034,57.0,100.0,67.0
572.938848019,56.8,100.0,67.0
574.954639912,57.0,100.0,67.0
576.969924927,57.0,100.0,67.0
578.984886885,57.1,100.0,67.0
581.000221014,57.1,100.0,67.0
583.017906904,57.1,100.0,67.0
585.033138037,57.1,100.0,67.0
587.050101042,57.3,100.0,67.0
589.068157911,57.3,100.0,67.0
591.084146023,57.3,100.0,67.0
593.102535963,57.3,100.0,67.0
595.11805892,57.3,100.0,67.0
597.132961988,57.3,100.0,67.0
599.147914886,57.3,100.0,67.0
601.163587093,57.3,100.0,67.0
603.178325891,57.3,100.0,67.0
605.194586992,57.3,100.0,67.0
607.212615013,57.3,100.0,67.0
609.228028059,57.3,100.0,67.0
611.243227959,57.3,100.0,67.0
613.258439064,57.5,100.0,67.0
615.273752928,57.5,100.0,67.0
617.291903019,57.5,100.0,67.0
619.30874896,57.6,100.0,67.0
621.325660944,57.6,100.0,67.0
623.341788054,57.6,100.0,67.0
625.357064009,57.6,100.0,67.0
627.372936964,57.8,100.0,67.0
629.390866041,57.8,100.0,67.0
631.406986952,57.8,100.0,67.0
633.424798965,57.9,100.0,67.0
635.440932989,57.9,100.0,67.0
637.456149101,57.9,100.0,67.0
639.470930099,58.1,100.0,67.0
641.486681938,58.1,100.0,67.0
643.504636049,58.1,100.0,67.0
645.520808935,58.1,100.0,67.0
647.536118984,58.1,100.0,67.0
649.553997993,58.1,100.0,67.0
651.570174932,58.1,100.0,67.0
653.585134983,57.9,100.0,67.0
655.599967003,57.9,100.0,67.0
657.615151882,57.9,100.0,67.0
659.630696058,57.9,100.0,67.0
661.646085024,57.9,100.0,67.0
663.664959908,57.9,100.0,67.0
665.680435896,57.9,100.0,67.0
667.699080944,57.8,100.0,67.0
669.714170933,57.6,100.0,67.0
671.729360104,57.6,100.0,67.0
673.744072914,57.6,100.0,67.0
675.759175062,57.8,100.0,67.0
677.775109053,57.8,100.0,67.0
679.793720007,57.8,100.0,67.0
681.809817076,57.8,100.0,67.0
683.827404022,57.8,100.0,67.0
685.843507051,57.8,100.0,67.0
687.858629942,57.8,100.0,67.0
689.873481989,57.9,100.0,67.0
691.888597012,58.1,100.0,67.0
693.903898954,58.1,100.0,67.0
696.746721029,58.3,100.0,67.0
698.764916897,58.4,100.0,67.0
700.780953884,58.4,100.0,67.0
702.796321869,58.6,100.0,67.0
704.81409502,58.6,100.0,67.0
706.829185963,58.8,100.0,67.0
708.845016003,58.8,100.0,67.0
710.861792088,58.8,100.0,67.0
712.879276037,58.8,100.0,67.0
714.895081997,58.9,100.0,67.0
716.913501024,58.9,100.0,67.0
718.928559065,58.9,100.0,67.0
720.94412303,58.9,100.0,67.0
722.958700895,58.9,100.0,67.0
724.974020004,59.1,100.0,67.0
726.989712954,59.1,100.0,67.0
729.004143,59.1,100.0,67.0
731.020049095,59.1,100.0,67.0
733.035305023,59.1,100.0,67.0
735.053174973,59.1,100.0,67.0
737.06953907,59.1,100.0,67.0
739.089467049,58.9,100.0,67.0
741.10717988,58.9,100.0,67.0
743.122322083,58.9,100.0,67.0
745.137768984,58.9,100.0,67.0
747.153666973,58.9,100.0,67.0
749.171674013,58.9,100.0,67.0
751.18809104,58.9,100.0,67.0
753.206229925,58.9,100.0,67.0
755.221805096,58.9,100.0,67.0
757.236802101,58.9,100.0,67.0
759.251910925,58.9,100.0,67.0
761.266552925,58.9,100.0,67.0
763.281612873,58.9,100.0,67.0
765.297554016,58.9,100.0,67.0
767.316533089,58.9,100.0,67.0
769.3312819,59.1,100.0,67.0
771.346888065,59.1,100.0,67.0
773.365973949,59.1,100.0,67.0
775.381315947,59.3,100.0,67.0
777.399379969,59.3,100.0,67.0
779.415822029,59.3,100.0,67.0
781.433274031,59.1,100.0,67.0
783.44987607,59.1,100.0,67.0
785.465104103,58.9,100.0,67.0
787.480856895,59.1,100.0,67.0
789.498600006,59.1,100.0,67.0
791.514399052,59.1,100.0,67.0
793.534842014,59.1,100.0,67.0
795.671797037,59.1,100.0,67.0
797.68996191,59.3,100.0,67.0
799.705480099,59.3,100.0,67.0
801.721229076,59.3,100.0,67.0
803.740046978,59.4,100.0,67.0
805.755558968,59.4,100.0,67.0
807.774142027,59.4,100.0,67.0
809.789262056,59.6,100.0,67.0
811.804292917,59.6,100.0,67.0
813.819189072,59.6,100.0,67.0
815.834590912,59.6,100.0,67.0
817.849696875,59.6,100.0,67.0
819.865638018,59.6,100.0,67.0
821.884039879,59.6,100.0,67.0
823.899378061,59.8,100.0,67.0
825.914985895,59.8,100.0,67.0
827.93345809,59.8,100.0,67.0
829.949615955,59.8,100.0,67.0
831.966850042,59.8,100.0,67.0
833.982537031,59.8,100.0,67.0
835.998007059,59.8,100.0,67.0
838.014448881,59.8,100.0,67.0
840.032626867,59.8,100.0,67.0
842.048213959,59.8,100.0,67.0
844.06674695,59.8,100.0,67.0
846.082386971,59.8,100.0,67.0
848.100670099,59.8,100.0,67.0
850.116919041,59.8,100.0,67.0
852.134496927,59.8,100.0,67.0
854.150834084,59.8,100.0,67.0
856.166177034,59.8,100.0,67.0
858.181675911,59.8,100.0,67.0
860.199569941,60.0,100.0,67.0
862.215673923,60.0,100.0,67.0
864.230360031,60.1,100.0,67.0
866.245688915,60.1,100.0,67.0
868.260792971,60.3,100.0,67.0
870.275222063,60.3,100.0,67.0
872.291342974,60.3,100.0,67.0
874.309855938,60.5,100.0,67.0
876.325475931,60.5,100.0,67.0
878.340652943,60.5,100.0,67.0
880.35936904,60.6,100.0,67.0
882.375411034,60.6,100.0,67.0
884.393205881,60.6,100.0,67.0
886.40822506,60.6,100.0,67.0
888.424263,60.6,100.0,67.0
890.440547943,60.6,100.0,67.0
892.458286047,60.6,100.0,67.0
894.474202871,60.6,100.0,67.0
896.492557049,60.6,100.0,67.0
898.507633924,60.6,100.0,67.0
900.523750067,60.6,100.0,67.0
902.541286945,60.6,100.0,67.0
904.557193041,60.6,100.0,67.0
906.573627949,60.8,100.0,67.0
908.592097998,60.8,100.0,67.0
910.610785007,60.8,100.0,67.0
912.625828028,60.8,100.0,67.0
914.641038895,61.0,100.0,67.0
916.656486034,61.0,100.0,67.0
918.675194025,61.0,100.0,67.0
920.689837933,61.0,100.0,67.0
922.705153942,60.8,100.0,67.0
924.721317053,60.8,100.0,67.0
926.739970922,60.8,100.0,67.0
928.755460978,60.8,100.0,67.0
930.773915052,60.8,100.0,67.0
932.789607048,61.0,100.0,67.0
934.804944992,61.0,100.0,67.0
936.823508978,61.0,100.0,67.0
938.838227987,61.2,100.0,67.0
940.85482502,61.2,100.0,67.0
942.873228073,61.2,100.0,67.0
944.888537884,61.2,100.0,67.0
946.903800964,61.4,100.0,67.0
948.918935061,61.4,100.0,67.0
950.933573008,61.4,100.0,67.0
952.948582888,61.4,100.0,67.0
954.964092016,61.4,100.0,67.0
956.97883606,61.5,100.0,67.0
958.994024992,61.5,100.0,67.0
961.010313034,61.5,100.0,67.0
963.028028965,61.4,100.0,67.0
965.044735909,61.5,100.0,67.0
967.062819004,61.5,100.0,67.0
969.078439951,61.5,100.0,67.0
971.096788883,61.5,100.0,67.0
973.11273694,61.5,100.0,67.0
975.13003993,61.5,100.0,67.0
977.147037029,61.5,100.0,67.0
979.165658951,61.7,100.0,67.0
981.180986881,61.7,100.0,67.0
983.196597099,61.7,100.0,67.0
985.214801073,61.9,100.0,67.0
987.230244875,61.9,100.0,67.0
989.244863033,61.7,100.0,67.0
991.260695934,61.7,100.0,67.0
993.275899887,61.9,100.0,67.0
995.291943073,61.9,100.0,67.0
997.309424877,61.9,100.0,67.0
999.32516098,61.9,100.0,67.0
1001.34131002,62.1,100.0,67.0
1003.36018109,62.1,100.0,67.0
1005.37806892,62.1,100.0,67.0
1007.3938241,62.1,100.0,67.0
1009.40938807,62.1,100.0,67.0
1011.42654705,62.1,100.0,67.0
1013.44329596,62.1,100.0,67.0
1015.45836902,62.1,100.0,67.0
1017.47423601,62.1,100.0,67.0
1019.49247193,61.9,100.0,67.0
1021.50824904,61.9,100.0,67.0
1023.52695608,61.9,100.0,67.0
1025.54223108,62.1,100.0,67.0
1027.55761695,62.1,100.0,67.0
1029.57333398,62.3,100.0,67.0
1031.5917809,62.3,100.0,67.0
1033.60812092,62.3,100.0,67.0
1035.62526703,62.4,100.0,67.0
1037.64093494,62.4,100.0,67.0
1039.65663505,62.6,100.0,67.0
1041.674088,62.6,100.0,67.0
1043.68979502,62.6,100.0,67.0
1045.70510507,62.8,100.0,67.0
1047.72189403,62.8,100.0,67.0
1049.73965907,62.8,100.0,67.0
1051.7556529,62.8,100.0,67.0
1053.77372193,62.8,100.0,67.0
1055.78947091,62.8,100.0,67.0
1057.8043561,62.8,100.0,67.0
1059.82010794,62.8,100.0,67.0
1061.83806396,62.8,100.0,67.0
1063.85426497,62.8,100.0,67.0
1065.87041092,62.8,100.0,67.0
1067.888165,62.8,100.0,67.0
1069.90424299,62.8,100.0,67.0
1071.92228508,62.6,100.0,67.0
1073.93736601,62.6,100.0,67.0
1075.95307302,62.6,100.0,67.0
1077.97109294,62.8,100.0,67.0
1079.98681998,62.8,100.0,67.0
1082.00287104,62.8,100.0,67.0
1084.02129889,62.8,100.0,67.0
1086.03673387,63.0,100.0,67.0
1088.0520649,63.0,100.0,67.0
1090.06688499,63.0,100.0,67.0
1092.08255887,63.0,100.0,67.0
1094.10022998,63.0,100.0,67.0
1096.11607003,63.2,100.0,67.0
1098.13092709,63.2,100.0,67.0
1100.14739799,63.2,100.0,67.0
1102.16553807,63.2,100.0,67.0
1104.1813879,63.2,100.0,67.0
1106.1990869,63.0,100.0,67.0
1108.21507192,63.0,100.0,67.0
1110.22983599,63.0,100.0,67.0
1112.24535298,62.8,100.0,67.0
1114.26078796,63.0,100.0,67.0
1116.27573109,63.0,100.0,67.0
1118.2915051,63.2,100.0,67.0
1120.310004,63.2,100.0,67.0
1122.32532597,63.2,100.0,67.0
1124.34085202,63.2,100.0,67.0
1126.3589201,63.2,100.0,67.0
1128.3748529,63.4,100.0,67.0
1130.38942099,63.4,100.0,67.0
1132.40485001,63.4,100.0,67.0
1134.4207139,63.6,100.0,67.0
1136.43790197,63.6,100.0,67.0
1138.45464897,63.6,100.0,67.0
1140.47250509,63.4,100.0,67.0
1142.48839307,63.4,100.0,67.0
1144.5044589,63.4,100.0,67.0
1146.52205992,63.4,100.0,67.0
1148.53722095,63.6,100.0,67.0
1150.55230594,63.6,100.0,67.0
1152.56799507,63.6,100.0,67.0
1154.58477998,63.6,100.0,67.0
1156.6025641,63.7,100.0,67.0
1158.61858988,63.7,100.0,67.0
1160.63667893,63.7,100.0,67.0
1162.6522119,63.7,100.0,67.0
1164.6674161,63.9,100.0,67.0
1166.682796,63.9,100.0,67.0
1168.70095396,63.9,100.0,67.0
1170.7164979,63.9,100.0,67.0
1172.73220301,64.1,100.0,67.0
1174.75064802,63.9,100.0,67.0
1176.76683187,64.1,100.0,67.0
1178.78484201,64.1,100.0,67.0
1180.80040789,64.1,100.0,67.0
1182.81572509,64.1,100.0,67.0
1184.83024502,64.1,100.0,67.0
1186.84578991,64.1,100.0,67.0
1188.86103988,64.3,100.0,67.0
1190.8771801,64.3,100.0,67.0
1192.89486194,64.1,100.0,67.0
1194.91191101,64.1,100.0,67.0
1196.92873192,64.1,100.0,67.0
1198.94431996,64.1,100.0,67.0
1200.95994091,64.1,100.0,67.0
1202.97484708,64.1,100.0,67.0
1204.99004507,64.1,100.0,67.0
1207.00478506,64.1,100.0,67.0
1209.02117395,64.3,100.0,67.0
1211.03944206,64.3,100.0,67.0
1213.05492997,64.3,100.0,67.0
1215.07047105,64.5,100.0,67.0
1217.08823395,64.5,100.0,67.0
1219.10493708,64.3,100.0,67.0
1221.12283301,64.3,100.0,67.0
1223.13857198,64.3,100.0,67.0
1225.15380001,64.3,100.0,67.0
1227.17293096,64.3,100.0,67.0
1229.18851089,64.3,100.0,67.0
1231.20624495,64.3,100.0,67.0
1233.22267699,64.3,100.0,67.0
1235.24096394,64.3,100.0,67.0
1237.25628304,64.3,100.0,67.0
1239.27172899,64.5,100.0,67.0
1241.28685308,64.5,100.0,67.0
1243.30260706,64.7,100.0,67.0
1245.32094502,64.7,100.0,67.0
1247.339715,64.7,100.0,67.0
1249.35628796,64.7,100.0,67.0
1251.37432504,64.9,100.0,67.0
1253.39006495,64.9,100.0,67.0
1255.40792108,64.9,100.0,67.0
1257.42448497,64.9,100.0,67.0
1259.44248605,64.9,100.0,67.0
1261.45877099,64.9,100.0,67.0
1263.47656298,64.9,100.0,67.0
1265.49223089,64.9,100.0,67.0
1267.50836301,64.9,100.0,67.0
1269.52567005,64.9,100.0,67.0
1271.54174709,64.9,100.0,67.0
1273.55723906,64.9,100.0,67.0
1275.57322288,64.9,100.0,67.0
1277.59129596,64.9,100.0,67.0
1279.60757589,64.9,100.0,67.0
1281.62522697,64.7,100.0,67.0
1283.64132595,64.5,100.0,67.0
1285.65636992,64.7,100.0,67.0
1287.67109108,64.7,100.0,67.0
1289.68589807,64.7,100.0,67.0
1291.70130706,64.9,100.0,67.0
1293.7173481,64.9,100.0,67.0
1295.73565197,64.9,100.0,67.0
1297.75127792,65.1,100.0,67.0
1299.76999688,65.1,100.0,67.0
1301.7849369,65.1,100.0,67.0
1303.80096698,65.1,100.0,67.0
1305.81893492,65.1,100.0,67.0
1307.83454299,65.3,100.0,67.0
1309.86020994,65.3,100.0,67.0
1311.87727189,65.3,100.0,67.0
1313.89241099,65.3,100.0,67.0
1315.90756297,65.3,100.0,67.0
1317.92233396,65.3,100.0,67.0
1319.93736196,65.3,100.0,67.0
1321.95249009,65.3,100.0,67.0
1323.96789098,65.5,100.0,67.0
1325.982862,65.3,100.0,67.0
1327.99878287,65.3,100.0,67.0
1330.017658,65.1,100.0,67.0
1332.03241801,65.1,100.0,67.0
1334.04827809,65.3,100.0,67.0
1336.06591201,65.3,100.0,67.0
1338.08156991,65.3,100.0,67.0
1340.0979259,65.5,100.0,67.0
1342.11549187,65.5,100.0,67.0
1344.13077807,65.3,100.0,67.0
1346.1469841,65.5,100.0,67.0
1348.16530895,65.5,100.0,67.0
1350.18092608,65.5,100.0,67.0
1352.19625592,65.5,100.0,67.0
1354.21478009,65.5,100.0,67.0
1356.22955799,65.5,100.0,67.0
1358.24495602,65.7,100.0,67.0
1360.26003003,65.7,100.0,67.0
1362.27506804,65.9,100.0,67.0
1364.29199004,65.9,100.0,67.0
1366.30995607,65.9,100.0,67.0
1368.32553101,66.1,100.0,67.0
1370.34350896,66.1,100.0,67.0
1372.36002493,66.1,100.0,67.0
1374.378088,65.9,100.0,67.0
1376.39387894,65.9,100.0,67.0
1378.40869188,65.9,100.0,67.0
1380.42452407,65.9,100.0,67.0
1382.44286394,65.9,100.0,67.0
1384.45849609,65.9,100.0,67.0
1386.47329998,65.7,100.0,67.0
1388.48873806,65.7,100.0,67.0
1390.50397396,65.5,100.0,67.0
1392.52371693,65.5,100.0,67.0
1394.540977,65.5,100.0,67.0
1396.55695891,65.7,100.0,67.0
1398.57326007,65.7,100.0,67.0
1400.59110403,65.9,100.0,67.0
1402.60645008,65.9,100.0,67.0
1404.6224699,66.1,100.0,67.0
1406.64042807,66.1,100.0,67.0
1408.65639687,66.1,100.0,67.0
1410.67537689,66.3,100.0,67.0
1412.69064808,66.3,100.0,67.0
1414.7062211,66.5,100.0,67.0
1416.724545,66.5,100.0,67.0
1418.73981404,66.7,100.0,67.0
1420.75503993,66.7,100.0,67.0
1422.77085805,66.9,100.0,67.0
1424.78866887,66.9,100.0,67.0
1426.80472708,67.2,100.0,67.0
1428.82276988,67.2,100.0,67.0
1430.83857393,67.2,100.0,67.0
1432.85404706,67.4,100.0,67.0
1434.86942697,67.4,95.56,67.0
1436.88810205,67.4,95.56,67.0
1438.90370893,67.4,95.56,67.0
1440.92341805,67.4,95.56,67.0
1442.94141507,67.4,95.56,67.0
1445.54274988,67.4,95.12,67.0
1447.55747104,67.4,95.12,67.0
1449.57206392,67.2,95.12,67.0
1451.58786297,67.4,95.12,67.0
1453.60593891,67.4,94.68,67.0
1456.54761004,67.6,94.68,67.0
1458.56184888,67.8,94.68,67.0
1460.578017,67.8,94.68,67.0
1462.5923779,67.8,94.68,67.0
1465.52428389,67.8,89.8,67.0
1467.54004002,67.8,89.8,67.0
1469.55587006,67.6,89.8,67.0
1471.57143807,67.6,89.8,67.0
1474.40252209,67.6,91.14,67.0
1476.53024602,67.4,91.14,67.0
1478.54568696,67.4,91.14,67.0
1480.56140089,67.4,91.14,67.0
1482.57644701,67.4,91.14,67.0
1485.50222397,67.4,92.7,67.0
1487.51950693,67.6,92.7,67.0
1489.53559399,67.6,92.7,67.0
1491.55336404,67.6,92.7,67.0
1493.56947994,67.6,90.04,67.0
1496.50609303,67.6,90.04,67.0
1498.52228689,67.6,90.04,67.0
1500.53951287,67.6,90.04,67.0
1502.55565691,67.4,90.04,67.0
1505.49194908,67.4,91.6,67.0
1507.50763798,67.6,91.6,67.0
1509.52406001,67.6,91.6,67.0
1511.54081202,67.6,91.6,67.0
1515.46979403,67.8,86.72,67.0
1517.48469901,67.8,86.72,67.0
1519.50016499,68.0,86.72,67.0
1521.51505208,68.0,86.72,67.0
1524.04908395,67.8,85.84,67.0
1526.47458291,67.8,85.84,67.0
1528.49000406,67.8,85.84,67.0
1530.50511503,67.8,85.84,67.0
1532.5205729,67.8,85.84,67.0
1535.45236588,67.8,84.96,67.0
1537.46820998,67.8,84.96,67.0
