Time [s],Temperature [C],DutyCycle [%],Setpoint [C]
318.644135952,95.8,100.0,95.3
320.66012907,95.8,100.0,95.3
322.677875042,95.8,100.0,95.3
324.693782091,95.8,100.0,95.3
326.70907402,95.8,100.0,95.3
328.724509954,95.8,100.0,95.3
330.742247105,95.8,100.0,95.3
332.758269072,95.8,100.0,95.3
334.773718119,95.8,100.0,95.3
336.792254925,95.8,100.0,95.3
338.808103085,95.8,100.0,95.3
340.826830149,95.8,100.0,95.3
342.84428215,95.8,100.0,95.3
344.860469103,95.8,100.0,95.3
346.887650967,95.8,100.0,95.3
348.903455019,95.8,100.0,95.3
350.918828964,95.8,100.0,95.3
352.934319019,95.8,100.0,95.3
354.951929092,95.8,100.0,95.3
356.968112946,95.8,100.0,95.3
358.983869076,95.8,100.0,95.3
361.002018929,95.8,100.0,95.3
363.018442154,95.8,100.0,95.3
365.036355019,95.8,100.0,95.3
367.052418947,95.8,100.0,95.3
369.067496061,95.8,100.0,95.3
371.085798979,95.8,100.0,95.3
373.102157116,95.8,100.0,95.3
375.119961977,95.8,100.0,95.3
377.135563135,95.8,100.0,95.3
379.150114059,95.8,100.0,95.3
381.166868925,95.8,100.0,95.3
383.184533119,95.8,100.0,95.3
385.200392008,95.8,100.0,95.3
387.215929031,95.8,100.0,95.3
389.234091997,95.8,100.0,95.3
391.249336958,95.8,100.0,95.3
393.264552116,95.8,100.0,95.3
395.279655933,95.8,100.0,95.3
397.294317961,95.8,100.0,95.3
399.309986115,95.8,100.0,95.3
401.326792955,95.8,100.0,95.3
403.344277143,95.8,100.0,95.3
405.360175133,95.8,100.0,95.3
407.378489971,95.8,100.0,95.3
409.393934965,95.8,100.0,95.3
411.409234047,95.8,100.0,95.3
413.424190998,95.8,100.0,95.3
415.438890934,95.8,100.0,95.3
417.454530001,96.3,100.0,95.3
419.470845938,95.8,100.0,95.3
421.488965988,96.3,100.0,95.3
423.504467964,95.8,100.0,95.3
425.522870064,95.8,100.0,95.3
427.538196087,95.8,100.0,95.3
429.552932024,95.8,100.0,95.3
431.568370104,95.8,100.0,95.3
433.583755016,95.8,100.0,95.3
435.598921061,95.8,100.0,95.3
437.614454031,95.8,100.0,95.3
439.632926941,95.8,100.0,95.3
441.648093939,95.8,100.0,95.3
443.66334796,95.8,100.0,95.3
445.678427935,96.3,100.0,95.3
447.693876028,96.3,100.0,95.3
449.708925009,95.8,100.0,95.3
451.724197149,95.8,100.0,95.3
453.741986036,95.8,100.0,95.3
455.757727146,95.8,100.0,95.3
457.773849964,95.8,100.0,95.3
459.79256916,96.3,100.0,95.3
461.808431149,96.3,100.0,95.3
463.826961994,96.3,100.0,95.3
465.841997147,96.3,100.0,95.3
467.856492043,96.3,100.0,95.3
469.872107029,96.3,100.0,95.3
471.887692928,96.3,100.0,95.3
473.905499935,96.3,100.0,95.3
475.922373056,96.3,100.0,95.3
477.941302061,96.3,100.0,95.3
479.959125042,96.3,100.0,95.3
481.975202084,96.3,100.0,95.3
483.990684986,95.8,100.0,95.3
486.008938074,96.3,100.0,95.3
488.024408102,96.3,100.0,95.3
490.039932966,95.8,100.0,95.3
492.057525158,95.8,100.0,95.3
494.074193001,95.8,100.0,95.3
496.09000802,95.8,100.0,95.3
498.107425928,95.8,100.0,95.3
500.123610973,95.8,100.0,95.3
502.141674995,96.3,100.0,95.3
504.157241106,96.3,100.0,95.3
506.172749996,95.8,100.0,95.3
508.188137054,96.3,100.0,95.3
510.204546928,96.3,100.0,95.3
512.222147942,96.3,100.0,95.3
514.238119125,96.3,100.0,95.3
516.256205082,96.3,100.0,95.3
518.27188611,96.3,100.0,95.3
520.287660122,96.3,100.0,95.3
522.305526972,96.3,100.0,95.3
524.321288109,96.3,100.0,95.3
526.337218046,96.3,100.0,95.3
528.355452061,96.3,100.0,95.3
530.37175107,96.3,100.0,95.3
532.389943123,96.3,100.0,95.3
534.405220032,96.3,100.0,95.3
536.422855139,96.3,100.0,95.3
538.439705133,96.3,100.0,95.3
540.457705021,96.3,100.0,95.3
542.474324942,96.3,100.0,95.3
544.492563963,96.3,100.0,95.3
546.508224964,96.3,100.0,95.3
548.526293993,96.3,100.0,95.3
550.541953087,96.3,100.0,95.3
552.557461977,96.3,100.0,95.3
554.572284937,96.3,100.0,95.3
556.587089062,96.3,100.0,95.3
558.602735043,96.3,100.0,95.3
560.617547989,96.3,100.0,95.3
562.633479118,96.3,100.0,95.3
564.651540995,96.3,100.0,95.3
566.666990042,96.3,100.0,95.3
568.682259083,96.3,100.0,95.3
570.697642088,96.3,100.0,95.3
572.713180065,96.3,100.0,95.3
574.730978966,96.3,100.0,95.3
576.746369123,96.3,100.0,95.3
578.762007952,96.3,100.0,95.3
580.778130054,96.3,100.0,95.3
582.796723127,96.3,100.0,95.3
584.815570116,96.3,100.0,95.3
586.831073999,96.3,100.0,95.3
588.848940134,96.3,100.0,95.3
590.86490202,96.3,100.0,95.3
592.880262136,96.3,100.0,95.3
594.895089149,96.3,100.0,95.3
596.910226107,96.3,100.0,95.3
598.925729036,96.3,100.0,95.3
600.943861961,96.3,100.0,95.3
602.959996939,96.3,100.0,95.3
604.975368977,96.3,100.0,95.3
606.993855,96.3,100.0,95.3
609.009604931,96.3,100.0,95.3
611.027753115,96.3,100.0,95.3
613.042847157,96.3,100.0,95.3
615.058290958,96.3,100.0,95.3
617.074146032,96.3,100.0,95.3
619.092366934,96.3,100.0,95.3
621.108062029,96.3,100.0,95.3
623.123456955,96.3,100.0,95.3
625.138249159,96.3,100.0,95.3
627.153949976,96.3,100.0,95.3
629.171996117,95.8,100.0,95.3
631.18689394,95.8,100.0,95.3
633.202413082,95.8,100.0,95.3
635.221189022,95.3,100.0,95.3
637.237504959,94.8,100.0,95.3
639.252364159,94.3,100.0,95.3
641.267833948,94.3,100.0,95.3
643.286150932,94.3,100.0,95.3
645.302875042,94.8,100.0,95.3
647.319762945,94.8,100.0,95.3
649.337257147,95.3,100.0,95.3
651.353809118,95.3,100.0,95.3
653.370501041,95.8,100.0,95.3
655.385765076,95.8,100.0,95.3
657.404089928,95.8,100.0,95.3
659.419546127,95.8,100.0,95.3
661.434803963,96.3,100.0,95.3
663.450106144,96.3,100.0,95.3
665.465309143,96.3,100.0,95.3
667.480209112,96.3,100.0,95.3
669.495322943,96.3,100.0,95.3
671.511358023,96.3,100.0,95.3
673.529603004,96.3,100.0,95.3
675.544906139,96.3,100.0,95.3
677.559837103,96.3,100.0,95.3
679.575158119,96.3,100.0,95.3
681.590409994,96.3,100.0,95.3
683.605726957,96.3,100.0,95.3
685.623993158,96.3,100.0,95.3
687.639433146,96.3,100.0,95.3
689.654197931,96.3,100.0,95.3
691.670717955,96.3,100.0,95.3
693.689191103,96.3,100.0,95.3
695.704627037,96.3,100.0,95.3
697.722753048,96.3,100.0,95.3
699.738955975,96.3,100.0,95.3
701.756796122,96.3,100.0,95.3
703.772917986,96.3,100.0,95.3
705.787577152,96.3,100.0,95.3
707.802731991,96.3,100.0,95.3
709.819136143,96.3,100.0,95.3
711.836898088,96.3,100.0,95.3
713.852365017,96.3,100.0,95.3
715.867891073,96.3,100.0,95.3
717.886201143,96.3,100.0,95.3
719.901845932,96.3,100.0,95.3
721.916940928,96.3,100.0,95.3
723.932445049,96.3,100.0,95.3
725.946608067,96.3,100.0,95.3
727.961423159,96.3,100.0,95.3
729.977936983,96.3,100.0,95.3
731.996587992,95.8,100.0,95.3
734.012398958,95.8,100.0,95.3
736.030807018,95.8,100.0,95.3
738.045809031,95.8,100.0,95.3
740.061177969,95.8,100.0,95.3
742.075763941,95.8,100.0,95.3
744.091180086,96.3,100.0,95.3
746.106230021,96.3,100.0,95.3
748.122686148,96.3,100.0,95.3
750.140897989,96.3,100.0,95.3
752.156394958,96.3,100.0,95.3
754.172734022,96.3,100.0,95.3
756.190173149,96.3,100.0,95.3
758.206026077,96.3,100.0,95.3
760.224033117,95.8,100.0,95.3
762.240386963,95.8,100.0,95.3
764.257588148,95.8,100.0,95.3
766.274764061,95.8,100.0,95.3
768.292541981,95.8,100.0,95.3
770.308511019,95.8,100.0,95.3
772.32418704,95.8,100.0,95.3
774.341747999,95.8,100.0,95.3
776.357507944,96.3,100.0,95.3
778.373032093,96.3,100.0,95.3
780.387633085,96.3,100.0,95.3
782.403937101,96.3,100.0,95.3
784.422322989,96.3,100.0,95.3
786.437782049,96.3,100.0,95.3
788.453751087,96.3,100.0,95.3
790.471349001,96.3,100.0,95.3
792.48683095,96.3,100.0,95.3
794.502486944,96.3,100.0,95.3
796.520249128,96.3,100.0,95.3
798.536172152,96.3,100.0,95.3
800.552017927,96.3,100.0,95.3
802.570246935,96.3,100.0,95.3
804.585716009,96.3,100.0,95.3
806.601194143,96.3,100.0,95.3
808.616265059,96.3,100.0,95.3
810.631603956,96.3,100.0,95.3
812.64946413,96.3,100.0,95.3
814.665146112,96.3,100.0,95.3
816.681399107,96.3,100.0,95.3
818.699198008,96.3,100.0,95.3
820.715845108,96.3,100.0,95.3
822.734257936,96.3,100.0,95.3
824.750213146,96.3,100.0,95.3
826.768294096,96.3,100.0,95.3
828.7840271,96.3,100.0,95.3
830.798823118,96.3,100.0,95.3
832.814275026,96.3,100.0,95.3
834.829455137,96.3,100.0,95.3
836.846920013,96.3,100.0,95.3
838.863744974,96.3,100.0,95.3
840.882202148,96.3,100.0,95.3
842.897277117,96.3,100.0,95.3
844.91300106,96.3,100.0,95.3
846.928059101,96.3,100.0,95.3
848.942685127,96.3,100.0,95.3
850.957730055,96.3,100.0,95.3
852.972778082,96.3,100.0,95.3
854.988446951,96.3,100.0,95.3
857.004714966,96.3,100.0,95.3
859.021929979,96.3,100.0,95.3
861.038444996,96.3,100.0,95.3
863.056329966,96.3,100.0,95.3
865.072232962,95.8,100.0,95.3
867.087132931,95.8,100.0,95.3
869.102185965,95.3,100.0,95.3
871.117337942,95.3,100.0,95.3
873.132555008,95.8,100.0,95.3
875.146811962,95.8,100.0,95.3
877.163363934,95.8,100.0,95.3
879.181909084,95.3,100.0,95.3
881.197251081,95.3,100.0,95.3
883.212577105,95.3,100.0,95.3
885.23153615,95.3,100.0,95.3
887.246150017,95.3,100.0,95.3
889.261271954,95.3,100.0,95.3
891.276549101,95.3,100.0,95.3
893.291962147,95.3,100.0,95.3
895.30766201,95.3,100.0,95.3
897.326280117,95.8,100.0,95.3
899.341736078,95.8,100.0,95.3
901.357052088,95.8,100.0,95.3
903.37549305,95.8,100.0,95.3
905.390460968,95.8,100.0,95.3
907.406000137,95.8,100.0,95.3
909.42099905,95.8,100.0,95.3
911.436211109,95.8,100.0,95.3
913.45195508,95.8,100.0,95.3
915.470548153,95.8,100.0,95.3
917.486112118,95.8,100.0,95.3
919.504711151,95.8,100.0,95.3
921.520457029,95.8,100.0,95.3
923.538452148,95.8,100.0,95.3
925.554209948,95.8,100.0,95.3
927.569503069,95.8,100.0,95.3
929.584568024,95.8,100.0,95.3
931.600500107,95.8,100.0,95.3
933.618723154,95.8,100.0,95.3
935.635899067,95.8,100.0,95.3
937.652684927,95.8,100.0,95.3
939.668360949,95.8,100.0,95.3
941.68342495,95.8,100.0,95.3
943.698734999,95.8,100.0,95.3
945.717283964,95.8,100.0,95.3
947.733011961,95.8,100.0,95.3
949.749096155,95.8,100.0,95.3
951.767123938,95.8,100.0,95.3
953.782104015,95.8,100.0,95.3
955.797346115,95.8,100.0,95.3
957.812994957,95.8,100.0,95.3
959.831092119,95.8,100.0,95.3
961.846168041,95.8,100.0,95.3
963.861639023,95.8,100.0,95.3
965.87686801,95.8,100.0,95.3
967.89200902,95.8,100.0,95.3
969.907691956,95.8,100.0,95.3
971.926311016,95.8,100.0,95.3
973.941754103,95.8,100.0,95.3
975.958517075,95.8,100.0,95.3
977.975616932,95.8,100.0,95.3
979.991266012,95.8,100.0,95.3
982.008919954,95.8,100.0,95.3
984.02483201,95.8,100.0,95.3
986.039768934,95.8,100.0,95.3
988.058407068,95.8,100.0,95.3
990.076180935,95.8,100.0,95.3
992.093806982,95.8,100.0,95.3
994.109436035,95.8,100.0,95.3
996.127287149,95.8,100.0,95.3
998.142898083,95.8,100.0,95.3
1000.1577971,95.8,100.0,95.3
1002.17384005,95.8,100.0,95.3
1004.18846202,95.8,100.0,95.3
1006.20430994,95.8,100.0,95.3
1008.22273707,95.8,100.0,95.3
1010.23873615,95.8,100.0,95.3
1012.25647306,95.8,100.0,95.3
1014.27198601,95.8,100.0,95.3
1016.28844309,95.8,100.0,95.3
1018.30587411,95.8,100.0,95.3
1020.32169008,95.8,100.0,95.3
1022.33732104,95.8,100.0,95.3
1024.3533361,95.8,100.0,95.3
1026.371104,95.8,100.0,95.3
1028.386796,95.8,100.0,95.3
1030.40212893,95.8,100.0,95.3
1032.42073607,95.3,100.0,95.3
1034.435853,95.3,100.0,95.3
1036.45130801,95.3,100.0,95.3
1038.46936011,95.3,100.0,95.3
1040.48496604,95.3,100.0,95.3
1042.50107002,95.3,100.0,95.3
1044.518852,95.3,100.0,95.3
1046.53505206,95.3,100.0,95.3
1048.55365515,95.3,100.0,95.3
1050.56949997,95.8,100.0,95.3
1052.58843398,95.8,100.0,95.3
1054.60369802,95.8,100.0,95.3
1056.61827111,95.3,100.0,95.3
1058.63468194,95.3,100.0,95.3
1060.65236998,95.3,100.0,95.3
1062.66884899,95.3,100.0,95.3
1064.68684912,95.8,100.0,95.3
1066.70228815,95.8,100.0,95.3
1068.71840215,95.8,100.0,95.3
1070.73627806,95.8,100.0,95.3
1072.75114512,95.8,100.0,95.3
1074.76620507,95.8,100.0,95.3
1076.78243494,95.8,100.0,95.3
1078.80140901,95.8,100.0,95.3
1080.81724215,95.8,100.0,95.3
1082.83551908,95.8,100.0,95.3
1084.85150313,95.8,100.0,95.3
1086.869591,95.8,100.0,95.3
1088.88489509,95.8,100.0,95.3
1090.89982605,95.8,100.0,95.3
1092.91673994,95.8,100.0,95.3
1094.93491006,95.8,100.0,95.3
1096.95324802,96.3,100.0,95.3
1098.96898007,95.8,100.0,95.3
1100.98728395,95.8,100.0,95.3
1103.00348806,95.8,100.0,95.3
1105.02134204,95.8,100.0,95.3
1107.036587,95.8,100.0,95.3
1109.05330896,95.8,100.0,95.3
1111.07108998,95.8,100.0,95.3
1113.08693004,95.8,100.0,95.3
1115.10225201,95.8,100.0,95.3
1117.12092495,95.8,100.0,95.3
1119.13634706,95.8,100.0,95.3
1121.15152907,95.8,100.0,95.3
1123.16613603,95.8,100.0,95.3
1125.18180799,95.8,100.0,95.3
1127.19952798,95.8,100.0,95.3
1129.21631312,95.8,100.0,95.3
1131.234905,95.8,100.0,95.3
1133.25035906,95.8,100.0,95.3
1135.26523614,95.8,100.0,95.3
1137.28071404,95.8,100.0,95.3
1139.29578304,95.8,100.0,95.3
1141.31164408,95.8,100.0,95.3
1143.32888007,95.8,100.0,95.3
1145.34413505,95.8,100.0,95.3
1147.36073208,95.8,100.0,95.3
1149.37930703,95.8,100.0,95.3
1151.3948431,95.8,100.0,95.3
1153.41320109,95.8,100.0,95.3
1155.42834997,95.8,100.0,95.3
1157.44419312,95.8,100.0,95.3
1159.45949101,95.8,100.0,95.3
1161.47729707,95.8,100.0,95.3
1163.49315095,95.8,100.0,95.3
1165.50927997,95.8,100.0,95.3
1167.52762103,95.8,100.0,95.3
1169.54274893,95.8,100.0,95.3
1171.55858111,95.8,100.0,95.3
1173.57662797,95.8,100.0,95.3
1175.5921011,95.8,100.0,95.3
1177.60696602,95.8,100.0,95.3
1179.62277603,95.8,100.0,95.3
1181.6407721,95.8,100.0,95.3
1183.65728307,95.8,100.0,95.3
1185.67620802,95.8,100.0,95.3
1187.69110799,95.8,100.0,95.3
1189.70693612,95.8,100.0,95.3
1191.72499394,95.8,100.0,95.3
1193.74103403,95.8,100.0,95.3
1195.75862193,95.8,100.0,95.3
1197.7742641,95.8,100.0,95.3
1199.7908411,95.8,100.0,95.3
1201.80912805,95.8,100.0,95.3
1203.82471108,95.8,100.0,95.3
1205.84264112,95.8,100.0,95.3
1207.85921597,95.8,100.0,95.3
1209.87714911,95.8,100.0,95.3
1211.89281416,95.8,100.0,95.3
1213.90822315,95.8,100.0,95.3
1215.92330003,95.8,100.0,95.3
1217.93913007,95.8,100.0,95.3
1219.95701694,95.8,100.0,95.3
1221.97316098,95.8,100.0,95.3
1223.99150014,95.8,100.0,95.3
1226.00699997,95.8,100.0,95.3
1228.02271509,95.8,100.0,95.3
1230.04120111,95.8,100.0,95.3
1232.05795193,95.8,100.0,95.3
1234.07418895,95.8,100.0,95.3
1236.09096098,95.8,100.0,95.3
1238.10708904,95.8,100.0,95.3
1240.12467194,95.8,100.0,95.3
1242.14047098,95.8,100.0,95.3
1244.15499997,95.8,100.0,95.3
1246.17110109,95.8,100.0,95.3
1248.18913198,95.8,100.0,95.3
1250.20435715,95.8,100.0,95.3
1252.21949315,95.8,100.0,95.3
1254.23515797,95.8,100.0,95.3
1256.25096607,95.8,100.0,95.3
1258.26915193,95.8,100.0,95.3
1260.28505206,95.8,100.0,95.3
1262.30243206,95.8,100.0,95.3
1264.32167816,95.8,100.0,95.3
1266.33850002,95.8,100.0,95.3
1268.35572505,95.8,100.0,95.3
1270.37255597,95.8,100.0,95.3
1272.39058304,95.8,100.0,95.3
1274.40734601,95.8,100.0,95.3
1276.42633414,95.8,100.0,95.3
1278.44371295,95.8,100.0,95.3
1280.45928597,95.8,100.0,95.3
1282.47456694,95.8,100.0,95.3
1284.48962092,95.8,100.0,95.3
1286.50548816,95.8,100.0,95.3
1288.52064013,95.8,100.0,95.3
1290.53645706,95.8,100.0,95.3
1292.5548811,95.8,100.0,95.3
1294.57005906,95.8,100.0,95.3
1296.58522511,95.8,100.0,95.3
1298.60382795,95.8,100.0,95.3
1300.61894107,95.8,100.0,95.3
1302.63460493,95.8,100.0,95.3
1304.64941812,96.3,100.0,95.3
1306.66528511,96.3,100.0,95.3
1308.68351293,95.8,100.0,95.3
1310.69958901,95.8,100.0,95.3
1312.71760416,95.8,100.0,95.3
1314.73335099,95.8,100.0,95.3
1316.74846315,96.3,100.0,95.3
1318.7638011,96.3,100.0,95.3
1320.77886701,96.3,100.0,95.3
1322.79347014,96.3,100.0,95.3
1324.80861115,96.3,100.0,95.3
1326.82558012,96.3,100.0,95.3
1328.85485506,96.3,100.0,95.3
1330.87027502,96.3,100.0,95.3
1332.88565016,96.3,100.0,95.3
1334.90087199,96.3,100.0,95.3
1336.91593409,96.3,100.0,95.3
1338.93111706,95.8,100.0,95.3
1340.94633293,95.8,100.0,95.3
1342.96223211,95.8,100.0,95.3
1344.98049903,95.8,100.0,95.3
1346.99642396,95.3,100.0,95.3
1349.01388216,95.3,100.0,95.3
1351.03022814,95.3,100.0,95.3
1353.04796505,95.3,100.0,95.3
1355.06372809,95.3,100.0,95.3
1357.07971811,95.8,100.0,95.3
1359.09584498,95.8,100.0,95.3
1361.11334109,95.8,100.0,95.3
1363.12954807,95.8,100.0,95.3
1365.14700103,95.8,100.0,95.3
1367.16255808,95.8,100.0,95.3
1369.17783403,95.8,100.0,95.3
1371.19393396,95.8,100.0,95.3
1373.21216702,95.8,100.0,95.3
1375.22791505,95.8,100.0,95.3
1377.24318409,96.3,100.0,95.3
1379.25896502,96.3,100.0,95.3
1381.27684903,96.3,100.0,95.3
1383.29209614,96.3,100.0,95.3
1385.30747509,96.3,100.0,95.3
1387.32279801,95.8,100.0,95.3
1389.33804703,95.8,100.0,95.3
1391.35576606,96.3,100.0,95.3
1393.37124705,96.3,100.0,95.3
1395.38680506,96.3,100.0,95.3
1397.40310216,96.3,100.0,95.3
1399.421,96.3,100.0,95.3
1401.43688512,96.3,100.0,95.3
1403.45586205,96.3,100.0,95.3
1405.47069216,96.3,100.0,95.3
1407.48575807,96.3,100.0,95.3
1409.501086,96.3,100.0,95.3
1411.51600313,96.3,100.0,95.3
1413.53111005,96.3,100.0,95.3
1415.54682398,96.3,100.0,95.3
1417.56501913,96.3,100.0,95.3
1419.58124995,96.3,100.0,95.3
1421.59928393,96.3,100.0,95.3
1423.61527801,96.3,100.0,95.3
1425.63358593,96.3,100.0,95.3
1427.64909005,96.3,100.0,95.3
1429.66410708,96.3,100.0,95.3
1431.67932105,96.3,100.0,95.3
1433.69530892,96.3,100.0,95.3
1435.71379495,96.3,100.0,95.3
1437.72946715,96.3,100.0,95.3
1439.74759603,96.3,100.0,95.3
1441.76363897,96.3,100.0,95.3
1443.778615,96.3,100.0,95.3
1445.79385805,95.8,100.0,95.3
1447.81156111,96.3,100.0,95.3
1449.82768512,96.3,100.0,95.3
1451.84331703,95.8,100.0,95.3
1453.85909915,95.8,100.0,95.3
1455.87774897,95.8,100.0,95.3
1457.89580297,96.3,100.0,95.3
1459.91198301,95.8,100.0,95.3
1461.93035603,96.3,100.0,95.3
1463.94560695,95.8,100.0,95.3
1465.96125603,95.8,100.0,95.3
1467.97658205,95.8,100.0,95.3
1469.99490905,95.8,100.0,95.3
1472.01107597,95.8,100.0,95.3
1474.02940106,95.8,100.0,95.3
1476.04466009,95.8,100.0,95.3
1478.05997205,95.8,100.0,95.3
1480.07520199,95.8,100.0,95.3
1482.09056616,95.3,100.0,95.3
1484.10847402,95.3,100.0,95.3
1486.12438107,95.3,100.0,95.3
1488.14172602,95.3,100.0,95.3
1490.15856314,95.3,100.0,95.3
1492.17438507,95.3,100.0,95.3
1494.19299102,95.3,100.0,95.3
1496.20840216,95.3,100.0,95.3
1498.2278161,95.3,100.0,95.3
1500.24510813,95.3,100.0,95.3
1502.26138997,95.3,100.0,95.3
1504.27811909,95.3,100.0,95.3
1506.29584599,95.3,100.0,95.3
1508.31145406,95.3,100.0,95.3
1510.3268671,95.3,100.0,95.3
1512.3446641,95.3,100.0,95.3
1514.36021209,95.3,100.0,95.3
1516.37578106,95.3,100.0,95.3
1518.39159393,95.3,100.0,95.3
1520.40947294,95.3,100.0,95.3
1522.42613316,95.3,100.0,95.3
1524.4437151,95.3,100.0,95.3
