Time [s],Temperature [C],DutyCycle [%],Setpoint [C]
428.229452133,75.8,67.7,74.0
430.245369196,75.8,67.7,74.0
432.26403904,75.8,67.7,74.0
434.889056206,76.0,67.7,74.0
437.203978062,76.0,63.5,74.0
439.219204187,76.0,63.5,74.0
441.236572981,76.0,63.5,74.0
443.461362123,76.0,63.5,74.0
445.477298021,76.0,61.3,74.0
448.110022068,76.0,61.3,74.0
450.125954151,76.0,61.3,74.0
452.140789986,76.0,61.3,74.0
454.266769171,76.0,61.3,74.0
457.088800192,76.0,59.1,74.0
459.104375124,75.8,59.1,74.0
461.122524977,75.8,59.1,74.0
464.055328131,75.8,59.1,74.0
466.071047068,75.8,59.12,74.0
468.093953133,76.0,59.12,74.0
470.109284163,76.0,59.12,74.0
473.033747196,76.0,59.12,74.0
475.048986197,76.0,59.12,74.0
477.07191515,76.0,54.92,74.0
479.087311983,76.0,54.92,74.0
481.105391979,76.0,54.92,74.0
483.534735203,75.8,54.92,74.0
485.55025506,76.0,54.94,74.0
488.076948166,76.0,54.94,74.0
490.091915131,76.0,54.94,74.0
492.508216143,76.0,54.94,74.0
494.524877071,76.0,54.94,74.0
497.050512075,76.0,50.74,74.0
499.066608191,76.0,50.74,74.0
501.08517909,75.8,50.74,74.0
503.10850215,75.8,50.74,74.0
505.123579025,75.8,50.76,74.0
508.055961132,75.8,50.76,74.0
510.071436167,75.5,50.76,74.0
512.094142199,75.5,50.76,74.0
514.110228062,75.5,50.76,74.0
517.030631065,75.5,52.11,74.0
519.045819998,75.5,52.11,74.0
521.064052105,75.5,52.11,74.0
523.292607069,75.5,52.11,74.0
525.308345079,75.5,50.46,74.0
528.03582406,75.5,50.46,74.0
530.051009178,75.5,50.46,74.0
532.073317051,75.5,50.46,74.0
534.089869976,75.5,50.46,74.0
537.013293982,75.5,48.81,74.0
539.028678179,75.5,48.81,74.0
541.854768038,75.5,48.81,74.0
543.871039152,75.5,48.81,74.0
545.888787985,75.5,47.16,74.0
548.017807007,75.5,47.16,74.0
550.033682108,75.5,47.16,74.0
552.659170151,75.5,47.16,74.0
554.675008059,75.5,47.16,74.0
556.991780043,75.5,48.84,74.0
559.007374048,75.2,48.84,74.0
561.734917164,75.2,48.84,74.0
563.750765085,75.2,48.84,74.0
565.765490055,75.2,47.52,74.0
567.997851133,75.2,47.52,74.0
570.013459206,75.5,47.52,74.0
572.642372131,75.5,47.52,74.0
574.658471107,75.2,47.52,74.0
576.979049206,75.5,42.87,74.0
578.994806051,75.5,42.87,74.0
581.116286039,75.5,42.87,74.0
583.131616116,75.5,42.87,74.0
585.146679163,75.5,41.22,74.0
587.984464169,75.5,41.22,74.0
591.004888058,75.5,41.22,74.0
593.022760153,75.5,41.22,74.0
595.037828207,75.5,39.57,74.0
597.974611044,75.5,39.57,74.0
600.797084093,75.5,39.57,74.0
602.812529087,75.5,39.57,74.0
604.830967188,75.5,39.57,74.0
606.949136972,75.5,37.92,74.0
608.966763973,75.5,37.92,74.0
611.601060152,75.2,37.92,74.0
613.616322994,75.2,37.92,74.0
615.633948088,75.2,39.6,74.0
617.958547115,75.2,39.6,74.0
620.775346041,75.2,39.6,74.0
622.79186511,75.2,39.6,74.0
624.810312986,75.2,39.6,74.0
626.931056023,75.2,38.28,74.0
628.946559191,75.0,38.28,74.0
631.678753138,75.0,38.28,74.0
633.694108009,75.0,38.28,74.0
635.709137201,75.0,39.18,74.0
637.941195011,75.0,39.18,74.0
640.758823156,75.0,39.18,74.0
642.774798155,75.0,39.18,74.0
644.793442011,75.0,39.18,74.0
646.816759109,75.0,38.08,74.0
648.831830978,75.0,38.08,74.0
651.665445089,75.0,38.08,74.0
653.681145191,75.0,38.08,74.0
655.696401119,75.0,36.98,74.0
657.821696997,75.0,36.98,74.0
660.438634157,75.0,36.98,74.0
662.454545975,75.0,36.98,74.0
664.469352007,75.0,36.98,74.0
666.799736977,75.0,35.88,74.0
668.816570997,75.0,35.88,74.0
671.346186161,75.0,35.88,74.0
673.362097025,75.0,35.88,74.0
675.379721165,75.0,34.78,74.0
677.804722071,75.0,34.78,74.0
680.221232176,75.0,34.78,74.0
682.240442991,75.0,34.78,74.0
684.256235123,74.7,34.78,74.0
686.78076911,74.7,33.68,74.0
688.798587084,74.7,33.68,74.0
691.124658108,74.7,33.68,74.0
693.139715195,74.7,33.68,74.0
695.154567003,74.7,35.91,74.0
697.785277128,74.7,35.91,74.0
700.304236174,74.7,35.91,74.0
702.322333097,74.7,35.91,74.0
704.337445021,74.7,35.91,74.0
706.763259172,74.7,35.14,74.0
708.781294107,74.4,35.14,74.0
711.311840057,74.4,35.14,74.0
713.328361034,74.4,35.14,74.0
715.343706131,74.4,37.7,74.0
717.767980099,74.4,37.7,74.0
720.486910105,74.2,37.7,74.0
722.502855062,74.2,37.7,74.0
724.518923044,74.2,37.7,74.0
726.741778135,74.2,39.48,74.0
728.75743413,74.2,39.48,74.0
731.693339109,74.2,39.48,74.0
733.708957195,74.4,39.48,74.0
735.723315001,74.4,37.04,74.0
737.747318983,74.4,37.04,74.0
740.467002153,74.4,37.04,74.0
742.48517704,74.2,37.04,74.0
744.500054121,74.2,37.04,74.0
746.72407198,74.2,38.82,74.0
748.739422083,74.2,38.82,74.0
751.574599981,74.2,38.82,74.0
753.589212179,74.2,38.82,74.0
755.605425119,74.2,38.6,74.0
757.729829073,74.2,38.6,74.0
760.548645973,74.2,38.6,74.0
762.566286087,74.2,38.6,74.0
764.583289146,74.2,38.6,74.0
766.703756094,74.2,38.38,74.0
768.719335079,74.2,38.38,74.0
771.45454812,74.2,38.38,74.0
773.470391035,74.2,38.38,74.0
775.485558033,74.2,38.16,74.0
777.712670088,74.2,38.16,74.0
780.432722092,74.2,38.16,74.0
782.448211193,74.2,38.16,74.0
784.464372158,74.2,38.16,74.0
786.68762517,74.2,37.94,74.0
788.702090979,74.2,37.94,74.0
791.336091042,74.2,37.94,74.0
793.352100134,74.2,37.94,74.0
795.370267153,74.2,37.72,74.0
797.692320108,74.2,37.72,74.0
800.31035614,73.9,37.72,74.0
802.327896118,73.9,37.72,74.0
804.344120979,74.2,37.72,74.0
806.66685009,73.9,40.83,74.0
808.681848049,73.9,40.83,74.0
811.618659973,73.9,40.83,74.0
813.636629105,74.2,40.83,74.0
816.65655899,74.2,37.61,74.0
818.67111516,74.2,37.61,74.0
821.308343172,74.2,37.61,74.0
823.323835135,74.2,37.61,74.0
825.339730024,73.9,40.72,74.0
827.665088177,73.9,40.72,74.0
830.585563183,73.9,40.72,74.0
832.600917101,73.9,40.72,74.0
834.616051197,73.9,40.72,74.0
836.638236046,73.9,40.83,74.0
838.654316187,73.9,40.83,74.0
841.590531111,73.9,40.83,74.0
843.606238127,73.9,40.83,74.0
845.621041059,73.9,40.94,74.0
847.64794898,73.9,40.94,74.0
850.56944108,73.9,40.94,74.0
852.585379124,73.9,40.94,74.0
854.602845192,73.9,41.05,74.0
857.540542126,73.9,41.05,74.0
859.558901072,73.9,41.05,74.0
861.676079035,73.9,41.05,74.0
863.691860199,73.9,41.05,74.0
866.51316905,73.9,41.16,74.0
868.528751135,73.9,41.16,74.0
870.650560141,73.9,41.16,74.0
872.66576314,73.9,41.16,74.0
874.68137598,73.9,41.27,74.0
877.518850088,73.9,41.27,74.0
879.534293175,73.9,41.27,74.0
881.656253099,73.9,41.27,74.0
883.671743155,74.2,41.27,74.0
886.495741129,74.2,38.05,74.0
888.511768103,74.2,38.05,74.0
891.347074032,74.2,38.05,74.0
893.365498066,74.2,38.05,74.0
895.380693197,74.2,37.83,74.0
897.501406193,74.2,37.83,74.0
900.222134113,74.2,37.83,74.0
902.237168074,74.2,37.83,74.0
904.252099037,74.2,37.83,74.0
906.476637125,74.2,37.61,74.0
908.491653204,74.2,37.61,74.0
911.226617098,74.2,37.61,74.0
913.242122173,74.2,37.61,74.0
915.257703066,74.2,37.39,74.0
917.484778166,74.2,37.39,74.0
920.205166101,74.2,37.39,74.0
922.220523119,74.2,37.39,74.0
924.235514164,74.2,37.39,74.0
926.459697008,74.2,37.17,74.0
928.474577188,73.9,37.17,74.0
931.210017204,74.2,37.17,74.0
933.225684166,74.2,37.17,74.0
935.240818977,74.2,36.95,74.0
937.464558125,74.2,36.95,74.0
940.08468914,74.2,36.95,74.0
942.101070166,74.2,36.95,74.0
944.116930008,74.2,36.95,74.0
946.439092159,74.2,36.73,74.0
948.454676151,74.2,36.73,74.0
951.09058404,74.2,36.73,74.0
953.107348204,74.2,36.73,74.0
955.124809027,74.2,36.51,74.0
957.448432207,74.2,36.51,74.0
960.068875074,74.2,36.51,74.0
962.084105015,74.2,36.51,74.0
964.098966122,74.2,36.51,74.0
966.424229145,74.2,36.29,74.0
968.44048214,74.2,36.29,74.0
971.069727182,74.2,36.29,74.0
973.085397005,74.2,36.29,74.0
975.101411104,74.2,36.07,74.0
977.431097984,74.2,36.07,74.0
979.950736046,74.2,36.07,74.0
981.9691751,74.2,36.07,74.0
983.984804153,74.2,36.07,74.0
986.410015106,74.2,35.85,74.0
988.427464008,74.2,35.85,74.0
990.857289076,74.2,35.85,74.0
992.872878075,74.2,35.85,74.0
994.891396999,74.2,35.63,74.0
997.413861036,74.2,35.63,74.0
999.831032991,74.2,35.63,74.0
1001.84604907,74.2,35.63,74.0
1003.86195302,74.2,35.63,74.0
1006.39264798,74.4,35.41,74.0
1008.40862513,74.2,35.41,74.0
1010.84041405,74.2,35.41,74.0
1012.85690308,74.2,35.41,74.0
1014.87456512,74.2,35.19,74.0
1017.39749813,74.2,35.19,74.0
1019.81401801,74.2,35.19,74.0
1021.82955599,74.2,35.19,74.0
1023.84459519,74.2,35.19,74.0
1026.376122,74.2,34.97,74.0
1028.39136815,73.9,34.97,74.0
1030.72070599,73.9,34.97,74.0
1032.7358501,73.9,34.97,74.0
1034.75139999,73.9,38.08,74.0
1037.38082719,73.9,38.08,74.0
1040.10043406,73.9,38.08,74.0
1042.11577511,73.6,38.08,74.0
1044.13071609,73.6,38.08,74.0
1046.25672317,73.9,38.19,74.0
1048.27214813,73.6,38.19,74.0
1051.10549712,73.9,38.19,74.0
1053.12183213,73.9,38.19,74.0
1055.14066005,73.9,38.3,74.0
1057.26108408,73.6,38.3,74.0
1060.08368611,73.6,38.3,74.0
1062.09922719,73.6,38.3,74.0
1064.11405802,73.9,38.3,74.0
1066.24027514,73.9,38.41,74.0
1068.25489116,73.9,38.41,74.0
1071.08892107,73.9,38.41,74.0
1073.10439515,73.9,38.41,74.0
1075.12031412,73.9,38.52,74.0
1077.24442101,73.9,38.52,74.0
1080.06665897,74.2,38.52,74.0
1082.08182502,74.2,38.52,74.0
1084.09663916,74.2,38.52,74.0
1086.22326899,74.4,33.08,74.0
1088.23794103,74.4,33.08,74.0
1090.56795597,74.7,33.08,74.0
1092.58382106,74.7,33.08,74.0
1094.59956408,74.7,29.31,74.0
1097.227844,75.0,29.31,74.0
1100.15592718,75.0,29.31,74.0
1102.17181802,75.0,29.31,74.0
1104.18790913,75.0,29.31,74.0
1106.21038103,75.0,25.21,74.0
1108.73134208,75.0,25.21,74.0
1110.74806309,75.0,25.21,74.0
1112.76397514,75.0,25.21,74.0
1114.77940416,75.0,24.11,74.0
1117.21158409,75.0,24.11,74.0
1119.63601112,75.0,24.11,74.0
1121.65215611,75.0,24.11,74.0
1123.67055511,75.0,24.11,74.0
1126.18965697,75.0,23.01,74.0
1128.5086441,75.0,23.01,74.0
1130.52698708,75.0,23.01,74.0
1132.54174113,75.0,23.01,74.0
1134.5569911,75.0,21.91,74.0
1137.19490504,75.0,21.91,74.0
1139.31186914,75.0,21.91,74.0
1141.32760119,75.0,21.91,74.0
1143.34356809,75.0,21.91,74.0
1146.17310214,75.0,20.81,74.0
1148.19549799,75.0,20.81,74.0
1150.211092,75.0,20.81,74.0
1152.22630715,75.0,20.81,74.0
1154.24200416,75.0,19.71,74.0
1158.08033705,75.0,19.71,74.0
1160.09831619,75.0,19.71,74.0
1162.11357999,75.0,19.71,74.0
1164.12896013,75.0,19.71,74.0
1166.15314817,75.0,18.61,74.0
1168.98597503,75.0,18.61,74.0
1171.0016582,74.7,18.61,74.0
1173.01684403,74.7,18.61,74.0
1175.03452611,74.7,20.84,74.0
1178.16188216,74.7,20.84,74.0
1180.17940712,74.7,20.84,74.0
1182.19467402,74.7,20.84,74.0
1184.20987606,74.7,20.07,74.0
1188.15154719,74.7,20.07,74.0
1190.16922116,74.7,20.07,74.0
1192.18493104,74.7,20.07,74.0
1194.20036411,74.7,19.3,74.0
1198.04223204,74.7,19.3,74.0
1200.06049418,74.7,19.3,74.0
1202.07723713,74.7,19.3,74.0
1204.09463501,74.7,19.3,74.0
1206.11478019,74.7,18.53,74.0
1208.84568405,74.7,18.53,74.0
1210.86114597,74.7,18.53,74.0
1212.87637711,74.7,18.53,74.0
1214.89180803,74.7,17.76,74.0
1217.71726608,74.7,17.76,74.0
1219.73295403,74.7,17.76,74.0
1221.74885607,74.7,17.76,74.0
1223.7669332,74.7,17.76,74.0
1226.09427214,74.7,16.99,74.0
1228.62415409,74.7,16.99,74.0
1230.63934708,74.4,16.99,74.0
1232.65521717,74.4,16.99,74.0
1234.67060399,74.4,19.55,74.0
1237.90604115,74.4,19.55,74.0
1239.921453,74.4,19.55,74.0
1241.93891001,74.4,19.55,74.0
1243.95438719,74.4,19.55,74.0
1245.97515297,74.4,19.11,74.0
1248.91003013,74.4,19.11,74.0
1250.92625403,74.4,19.11,74.0
1252.94059515,74.4,19.11,74.0
1254.95642304,74.4,18.67,74.0
1257.78749013,74.4,18.67,74.0
1259.80564404,74.4,18.67,74.0
1261.82080507,74.4,18.67,74.0
1263.83584118,74.4,18.67,74.0
1265.96169305,74.4,18.23,74.0
1268.79229617,74.4,18.23,74.0
1270.80815005,74.4,18.23,74.0
1272.826406,74.4,18.23,74.0
1274.84128404,74.4,17.79,74.0
1277.66749215,74.4,17.79,74.0
1279.68266606,74.4,17.79,74.0
1281.69763708,74.4,17.79,74.0
1283.71268511,74.2,17.79,74.0
1285.9403522,74.2,19.57,74.0
1288.87329006,74.2,19.57,74.0
1290.88874698,74.2,19.57,74.0
1292.90338302,74.2,19.57,74.0
1294.91880107,74.2,19.35,74.0
1297.85121703,74.2,19.35,74.0
1299.86722612,74.2,19.35,74.0
1301.8847661,74.2,19.35,74.0
1303.90108514,74.2,19.35,74.0
1305.92351818,74.2,19.13,74.0
1308.85274911,74.2,19.13,74.0
1310.86792612,74.2,19.13,74.0
1312.88316202,74.2,19.13,74.0
1314.89793515,74.2,18.91,74.0
1317.73189116,74.2,18.91,74.0
1319.74667001,74.2,18.91,74.0
1321.76248097,74.2,18.91,74.0
1323.77798414,74.2,18.91,74.0
1325.90299702,74.2,18.69,74.0
1328.73287797,74.2,18.69,74.0
1330.74858999,74.2,18.69,74.0
1332.7645762,74.2,18.69,74.0
1334.782619,74.2,18.47,74.0
1337.70819306,74.2,18.47,74.0
1339.72576618,74.2,18.47,74.0
1341.74173498,74.2,18.47,74.0
1343.75655103,74.2,18.47,74.0
1345.88166499,74.2,18.25,74.0
1348.71611118,74.2,18.25,74.0
1350.73119807,74.2,18.25,74.0
1352.74611807,74.2,18.25,74.0
1354.76331806,74.2,18.03,74.0
1357.69154215,74.2,18.03,74.0
1359.70959806,74.2,18.03,74.0
1361.7248702,74.2,18.03,74.0
1363.73935914,74.2,18.03,74.0
1365.86259317,74.2,17.81,74.0
1368.59381199,74.2,17.81,74.0
1370.60910511,74.2,17.81,74.0
1372.62426019,74.2,17.81,74.0
1374.6417861,74.2,17.59,74.0
1377.57085609,74.2,17.59,74.0
1379.58660316,74.2,17.59,74.0
1381.6021111,74.2,17.59,74.0
1383.6177721,73.9,17.59,74.0
1385.84478402,73.9,20.7,74.0
1387.86799908,73.9,20.7,74.0
1389.88301301,73.9,20.7,74.0
1391.89768314,73.9,20.7,74.0
1393.91328406,73.9,20.81,74.0
1397.85715413,73.9,20.81,74.0
1399.87338614,73.9,20.81,74.0
1401.89124203,73.9,20.81,74.0
1403.90740299,73.9,20.92,74.0
1407.8473742,73.9,20.92,74.0
1409.86308002,73.9,20.92,74.0
1411.8806541,73.6,20.92,74.0
1413.89636803,73.9,24.36,74.0
1416.83327818,73.9,24.36,74.0
1419.15539408,73.9,24.36,74.0
1421.17066813,73.9,24.36,74.0
1423.18567514,73.9,24.36,74.0
1425.81220913,73.9,21.47,74.0
1427.83386302,73.9,21.47,74.0
1429.84922004,73.9,21.47,74.0
1431.86488199,73.9,21.47,74.0
1433.8794992,74.2,18.25,74.0
1437.52055717,74.2,18.25,74.0
1439.53555799,73.9,18.25,74.0
1441.55093312,74.2,18.25,74.0
1443.56691408,73.9,18.25,74.0
1445.79143906,74.2,18.03,74.0
1448.5222671,74.2,18.03,74.0
1450.53675604,74.2,18.03,74.0
1452.55196905,73.9,18.03,74.0
1454.56812716,74.2,17.81,74.0
1457.4016161,73.9,17.81,74.0
1459.41696,73.9,17.81,74.0
1461.4322691,73.9,17.81,74.0
1463.44729805,73.9,17.81,74.0
1465.67517805,73.9,20.92,74.0
1467.69463205,73.9,20.92,74.0
1469.70970011,73.9,20.92,74.0
1471.72481298,73.9,20.92,74.0
1473.740453,74.2,17.7,74.0
1477.38197303,74.2,17.7,74.0
1479.40023518,74.2,17.7,74.0
1481.41586018,74.2,17.7,74.0
1483.4312942,74.2,17.7,74.0
1485.65615106,74.2,17.48,74.0
1488.38635206,74.2,17.48,74.0
1490.40187907,74.2,17.48,74.0
1492.41695714,74.2,17.48,74.0
1494.43182015,74.2,17.26,74.0
1497.36579418,74.2,17.26,74.0
1499.383358,74.2,17.26,74.0
1501.3988862,74.2,17.26,74.0
1503.41388607,74.2,17.26,74.0
1505.64176297,74.2,17.04,74.0
1508.37359619,74.2,17.04,74.0
1510.38860607,74.2,17.04,74.0
1512.4461472,74.2,17.04,74.0
1514.46396804,74.2,16.82,74.0
1517.24912,74.2,16.82,74.0
1519.26435113,74.2,16.82,74.0
1521.27990913,74.2,16.82,74.0
1523.29474902,74.2,16.82,74.0
1525.6248641,74.2,16.6,74.0
1528.25391603,74.2,16.6,74.0
1530.26970005,74.2,16.6,74.0
1532.28560615,74.2,16.6,74.0
