Time [s],Temperature [C],DutyCycle [%],Setpoint [C]
111.565437078,73.4,9.08,74.0
113.580500126,73.4,9.08,74.0
115.596076965,73.4,9.74,74.0
118.525687933,73.4,9.74,74.0
120.543761969,73.1,9.74,74.0
122.55844593,73.1,9.74,74.0
124.573928118,73.1,9.74,74.0
126.588809013,73.1,13.73,74.0
128.920401096,73.1,13.73,74.0
130.938514948,73.1,13.73,74.0
132.954163074,73.1,13.73,74.0
134.969418049,73.1,13.73,74.0
137.598138094,73.1,14.72,74.0
140.026898146,73.1,14.72,74.0
142.130114079,73.1,14.72,74.0
144.146865129,73.1,14.72,74.0
146.161901951,73.1,15.71,74.0
149.104562044,73.1,15.71,74.0
151.121953964,73.1,15.71,74.0
153.137139082,73.1,15.71,74.0
155.154443026,73.1,15.71,74.0
157.580960035,73.1,16.7,74.0
160.21163106,73.1,16.7,74.0
162.227177143,73.1,16.7,74.0
164.245162964,73.1,16.7,74.0
166.260400057,73.1,17.69,74.0
169.29147315,73.1,17.69,74.0
171.306848049,73.1,17.69,74.0
173.322833061,73.1,17.69,74.0
175.340184927,73.1,17.69,74.0
177.564522028,73.1,18.68,74.0
180.395650148,73.1,18.68,74.0
182.413380146,73.1,18.68,74.0
184.430638075,73.1,18.68,74.0
186.448186159,73.1,19.67,74.0
189.372154951,73.1,19.67,74.0
191.387902021,73.1,19.67,74.0
193.403094053,73.1,19.67,74.0
195.418741941,73.1,20.66,74.0
197.547635078,72.9,20.66,74.0
200.48045516,72.9,20.66,74.0
202.497184992,72.9,20.66,74.0
204.514570951,72.9,20.66,74.0
206.529929161,72.9,23.87,74.0
208.552536964,72.9,23.87,74.0
210.772320032,72.9,23.87,74.0
212.788223028,72.9,23.87,74.0
214.803487062,72.9,23.87,74.0
217.527014971,72.9,25.08,74.0
219.949114084,72.9,25.08,74.0
221.96835804,72.9,25.08,74.0
223.985546112,72.9,25.08,74.0
226.005104065,72.9,26.29,74.0
228.430202961,72.9,26.29,74.0
231.05756712,72.9,26.29,74.0
233.074712038,72.9,26.29,74.0
235.090018988,72.9,26.29,74.0
237.40496707,72.9,27.5,74.0
240.131963968,72.9,27.5,74.0
242.1467731,72.9,27.5,74.0
244.161461115,72.9,27.5,74.0
246.177180052,72.9,28.71,74.0
248.413665056,72.9,28.71,74.0
251.239550114,72.9,28.71,74.0
253.25564909,72.9,28.71,74.0
255.273859978,72.9,28.71,74.0
257.387706041,72.9,29.92,74.0
260.312236071,72.9,29.92,74.0
262.331010103,72.9,29.92,74.0
264.346850157,72.9,29.92,74.0
266.36484313,72.9,31.13,74.0
268.392274141,72.9,31.13,74.0
270.505988121,72.9,31.13,74.0
272.521599054,72.9,31.13,74.0
274.537065029,72.9,31.13,74.0
277.366002083,72.9,35.67,74.0
279.381772995,72.9,35.67,74.0
281.91642499,72.9,35.67,74.0
283.932389975,72.6,35.67,74.0
285.947796106,72.9,37.21,74.0
288.37563014,72.9,37.21,74.0
291.096544027,72.6,37.21,74.0
293.114628077,72.6,37.21,74.0
295.130671978,72.9,37.21,74.0
297.349626064,72.9,38.75,74.0
299.364803076,72.9,38.75,74.0
302.198451996,72.9,38.75,74.0
304.21420908,72.9,38.75,74.0
306.23084712,72.9,36.96,74.0
308.35849905,72.9,36.96,74.0
310.97600913,72.9,36.96,74.0
312.992273092,72.9,36.96,74.0
315.010290146,72.9,36.96,74.0
317.336332083,72.9,38.17,74.0
319.352905035,72.9,38.17,74.0
322.185920954,72.9,38.17,74.0
324.201406002,72.9,38.17,74.0
326.217153072,73.1,39.38,74.0
328.342252016,73.1,39.38,74.0
331.262279987,73.1,39.38,74.0
333.278104067,73.1,39.38,74.0
335.294297934,73.1,38.37,74.0
337.319899082,73.1,38.37,74.0
339.335297108,73.1,38.37,74.0
342.168700933,73.1,38.37,74.0
344.1845541,73.1,38.37,74.0
346.199510098,73.1,39.36,74.0
348.325088978,73.1,39.36,74.0
351.14733696,73.4,39.36,74.0
353.162904024,73.4,39.36,74.0
355.17734313,73.4,39.36,74.0
357.303297043,73.4,37.02,74.0
359.318839073,73.4,37.02,74.0
361.951931,73.4,37.02,74.0
363.967252016,73.4,37.02,74.0
365.982964993,73.4,37.68,74.0
368.308506012,73.4,37.68,74.0
370.925769091,73.4,37.68,74.0
372.941035986,73.4,37.68,74.0
374.956164122,73.6,37.68,74.0
377.282374144,73.6,36.12,74.0
379.297887087,73.6,36.12,74.0
381.828629971,73.6,36.12,74.0
383.84516716,73.9,36.12,74.0
385.862523079,74.2,29.9,74.0
388.287977934,74.2,29.9,74.0
391.114382029,74.2,29.9,74.0
393.129805088,74.4,29.9,74.0
395.148010015,74.4,29.9,74.0
397.266130924,74.7,27.46,74.0
399.890934944,74.7,27.46,74.0
401.906780005,74.7,27.46,74.0
403.924458981,74.7,27.46,74.0
405.940350056,74.7,23.69,74.0
408.271430016,74.7,23.69,74.0
410.491142035,74.7,23.69,74.0
412.506528139,74.7,23.69,74.0
414.522567987,74.7,23.69,74.0
417.245443106,74.7,22.92,74.0
419.366223097,74.7,22.92,74.0
421.382297039,74.7,22.92,74.0
423.400165081,74.7,22.92,74.0
425.415796995,74.7,22.15,74.0
428.151698112,74.7,22.15,74.0
430.371000051,74.7,22.15,74.0
432.386837959,74.7,22.15,74.0
434.402035952,74.7,22.15,74.0
437.126140118,74.7,21.38,74.0
439.247694016,74.7,21.38,74.0
441.26316309,74.7,21.38,74.0
443.279004097,75.0,21.38,74.0
445.29699707,75.0,17.28,74.0
448.836266994,75.0,17.28,74.0
450.851005077,75.0,17.28,74.0
452.866950989,75.0,17.28,74.0
454.884869099,75.0,17.28,74.0
457.108497143,75.0,16.18,74.0
459.73791194,75.0,16.18,74.0
461.753116131,74.7,16.18,74.0
463.768948078,74.7,16.18,74.0
465.784595013,75.0,15.08,74.0
468.611439943,75.0,15.08,74.0
470.629040003,74.7,15.08,74.0
472.644547939,75.0,15.08,74.0
474.659166098,75.0,15.08,74.0
477.088631153,74.7,17.31,74.0
479.820491076,74.7,17.31,74.0
481.836194992,74.7,17.31,74.0
483.854339123,74.7,17.31,74.0
485.869986057,75.0,13.21,74.0
488.389460087,75.0,13.21,74.0
490.4076581,75.0,13.21,74.0
492.423494101,75.0,13.21,74.0
494.440691948,75.0,13.21,74.0
497.068089008,75.0,12.11,74.0
499.295866013,75.0,12.11,74.0
501.310877085,75.0,12.11,74.0
503.401790142,75.0,12.11,74.0
505.418945074,75.0,11.01,74.0
508.171214104,75.0,11.01,74.0
510.18582201,74.7,11.01,74.0
512.200987101,74.7,11.01,74.0
514.216091156,74.7,11.01,74.0
517.051990032,74.7,13.24,74.0
519.377187967,74.7,13.24,74.0
521.392872095,74.7,13.24,74.0
523.410678148,75.0,13.24,74.0
525.427118063,75.0,9.14,74.0
528.965052128,75.0,9.14,74.0
530.980459929,75.0,9.14,74.0
532.995723963,75.0,9.14,74.0
535.011080027,75.0,9.14,74.0
537.841019154,75.0,8.04,74.0
539.856267929,75.0,8.04,74.0
541.870589018,75.0,8.04,74.0
543.886654139,75.0,8.04,74.0
545.902115107,75.0,6.94,74.0
548.645256996,75.0,6.94,74.0
550.660247087,75.0,6.94,74.0
552.675490141,75.0,6.94,74.0
554.690963984,74.7,6.94,74.0
557.921918154,74.7,9.17,74.0
559.93811202,74.7,9.17,74.0
561.956151009,74.7,9.17,74.0
563.97190094,74.7,9.17,74.0
565.987147093,74.7,8.4,74.0
568.82558012,74.7,8.4,74.0
570.840670109,74.7,8.4,74.0
572.855064154,74.7,8.4,74.0
574.870022058,74.7,8.4,74.0
577.700925112,74.4,7.63,74.0
579.720126152,74.4,7.63,74.0
581.734897137,74.4,7.63,74.0
583.750470161,74.4,7.63,74.0
585.765465021,74.4,10.19,74.0
588.005041122,74.4,10.19,74.0
590.020055056,74.4,10.19,74.0
592.036031961,74.4,10.19,74.0
594.05229497,74.4,10.19,74.0
597.884320974,74.4,9.75,74.0
599.899749994,74.4,9.75,74.0
601.914577007,74.4,9.75,74.0
603.929408073,74.4,9.75,74.0
605.945663929,74.4,9.31,74.0
608.888986111,74.4,9.31,74.0
610.904711962,74.4,9.31,74.0
612.921039104,74.4,9.31,74.0
614.935456991,74.4,9.31,74.0
617.761646032,74.4,8.87,74.0
619.77759099,74.4,8.87,74.0
621.795958042,74.4,8.87,74.0
623.855260134,74.4,8.87,74.0
625.870988131,74.4,8.43,74.0
628.766685963,74.4,8.43,74.0
630.781937122,74.2,8.43,74.0
632.797702074,74.2,8.43,74.0
634.815714121,74.2,8.43,74.0
637.843778133,74.2,10.21,74.0
639.861250162,74.2,10.21,74.0
641.877463102,74.2,10.21,74.0
643.892475128,74.2,10.21,74.0
645.907931089,74.2,9.99,74.0
648.750551939,74.2,9.99,74.0
650.765819073,74.2,9.99,74.0
652.784363985,74.2,9.99,74.0
654.799481153,74.2,9.99,74.0
657.723474979,74.2,9.77,74.0
659.738299131,73.9,9.77,74.0
661.754848957,73.9,9.77,74.0
663.769976139,73.9,9.77,74.0
665.787909985,73.9,12.88,74.0
668.016876936,73.9,12.88,74.0
670.031754971,73.9,12.88,74.0
672.047384977,73.9,12.88,74.0
674.065088987,73.9,12.88,74.0
676.797363997,73.9,12.99,74.0
679.021136999,73.9,12.99,74.0
681.036730051,73.9,12.99,74.0
683.051862955,73.9,12.99,74.0
685.067000151,73.9,13.1,74.0
688.102102995,73.9,13.1,74.0
690.11719799,73.9,13.1,74.0
692.13171196,73.9,13.1,74.0
694.147325993,73.9,13.1,74.0
696.780602932,73.6,13.21,74.0
699.107396126,73.6,13.21,74.0
701.122002125,73.6,13.21,74.0
703.13814497,73.6,13.21,74.0
705.154329062,73.6,16.65,74.0
708.384017944,73.6,16.65,74.0
710.399179935,73.6,16.65,74.0
712.414525986,73.6,16.65,74.0
714.430480003,73.6,16.65,74.0
716.759762049,73.6,17.09,74.0
719.492385149,73.6,17.09,74.0
721.507303953,73.6,17.09,74.0
723.522766113,73.6,17.09,74.0
725.53779006,73.6,17.53,74.0
728.468637943,73.6,17.53,74.0
730.484571934,73.6,17.53,74.0
732.500564098,73.6,17.53,74.0
734.515442133,73.6,17.53,74.0
736.743556976,73.6,17.97,74.0
739.474431038,73.6,17.97,74.0
741.490725994,73.6,17.97,74.0
743.506335974,73.6,17.97,74.0
745.524233103,73.6,18.41,74.0
748.551672935,73.6,18.41,74.0
750.570933104,73.6,18.41,74.0
752.586094141,73.6,18.41,74.0
754.601267099,73.4,18.41,74.0
756.723981142,73.4,18.85,74.0
759.556578159,73.4,18.85,74.0
761.572283983,73.4,18.85,74.0
763.587218046,73.4,18.85,74.0
765.602535009,73.4,21.51,74.0
767.732388973,73.4,21.51,74.0
769.853418112,73.4,21.51,74.0
771.868162155,73.4,21.51,74.0
773.884037971,73.4,21.51,74.0
776.710253954,73.4,22.17,74.0
778.930318117,73.4,22.17,74.0
780.945768118,73.4,22.17,74.0
782.96390295,73.4,22.17,74.0
784.979804993,73.4,22.83,74.0
787.715425014,73.4,22.83,74.0
789.939480066,73.4,22.83,74.0
791.955142021,73.4,22.83,74.0
793.973109961,73.4,22.83,74.0
796.692856073,73.4,23.49,74.0
799.015007973,73.4,23.49,74.0
801.03126502,73.4,23.49,74.0
803.049452066,73.4,23.49,74.0
805.064357042,73.4,24.15,74.0
807.698513985,73.1,24.15,74.0
810.021831036,73.1,24.15,74.0
812.039693117,73.1,24.15,74.0
814.055474043,73.1,24.15,74.0
816.672464132,73.1,28.14,74.0
819.396650076,73.1,28.14,74.0
821.414653063,73.1,28.14,74.0
823.430235147,73.1,28.14,74.0
825.445444107,73.1,29.13,74.0
827.677386045,73.1,29.13,74.0
830.507585049,73.1,29.13,74.0
832.524124146,73.1,29.13,74.0
834.54135108,73.1,29.13,74.0
836.655019999,73.1,30.12,74.0
839.584403992,73.1,30.12,74.0
841.599817038,73.1,30.12,74.0
843.618091106,73.1,30.12,74.0
845.633840084,73.1,31.11,74.0
847.660143137,73.1,31.11,74.0
849.681224108,73.1,31.11,74.0
851.699306965,73.1,31.11,74.0
853.714694977,73.1,31.11,74.0
856.537244081,73.1,32.1,74.0
858.556157112,73.1,32.1,74.0
860.78330493,73.1,32.1,74.0
862.799163103,73.1,32.1,74.0
864.814480066,73.1,33.09,74.0
867.545432091,73.1,33.09,74.0
869.860038996,73.1,33.09,74.0
871.875226974,73.1,33.09,74.0
873.889935017,72.9,33.09,74.0
876.51979208,73.1,36.3,74.0
878.534867048,72.9,36.3,74.0
881.167540073,72.9,36.3,74.0
883.183354139,72.9,36.3,74.0
